,지구별,주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간
3388,PLT-008,여의도3주차장,1055,351904,2022-11-17,785,2022,11,17,3,0,290.61,417.76,346.63,96935.37577251185,139347.31283412324,115621.31139336493
3389,PLT-008,여의도3주차장,1151,364773,2022-11-16,785,2022,11,16,2,0,324.99,460.6,365.41,102995.28867940922,145972.58366637706,115805.12765421373
3390,PLT-008,여의도5주차장,359,116961,2022-11-16,141,2022,11,16,2,0,101.37,143.66,113.97,33026.00715877437,46803.947799442896,37131.04504178273
3391,PLT-008,여의도4주차장,241,74249,2022-11-16,218,2022,11,16,2,0,68.05,96.44,76.51,20965.32966804979,29711.92348547718,23571.74684647303
3392,PLT-008,여의도2주차장,805,180065,2022-11-16,176,2022,11,16,2,0,227.3,322.14,255.56,50843.198136645966,72057.31565217391,57164.48621118012
3393,PLT-008,여의도1주차장,1581,288096,2022-11-16,462,2022,11,16,2,0,446.41,632.68,501.92,81346.06065742785,115288.69348074963,91461.24586182252
3394,PLT-008,여의도3주차장,867,308289,2022-11-15,785,2022,11,15,1,0,246.71,335.79,284.5,87725.46619377163,119400.64972318341,101162.88408304499
3395,PLT-008,여의도5주차장,401,125936,2022-11-15,141,2022,11,15,1,0,114.11,155.31,131.58,35836.800399002495,48775.86074812968,41323.33885286783
3396,PLT-008,여의도4주차장,223,70401,2022-11-15,218,2022,11,15,1,0,63.46,86.37,73.18,20033.395184072462,27265.747589794177,23101.857226133357
3397,PLT-008,여의도1주차장,1422,267368,2022-11-15,462,2022,11,15,1,0,404.64,550.74,466.62,76081.4258227848,103551.5135864979,87735.0605907173
3398,PLT-008,여의도2주차장,668,175584,2022-11-15,176,2022,11,15,1,0,190.09,258.72,219.2,49964.4654421341,68003.61144294248,57615.923114923426
3399,PLT-008,여의도5주차장,379,121909,2022-11-14,141,2022,11,14,0,0,106.39,154.53,118.09,34220.46518561516,49704.75124666895,37983.783567715895
3400,PLT-008,여의도3주차장,1095,391172,2022-11-14,785,2022,11,14,0,0,307.37,446.46,341.18,109802.22796138847,159489.54906347886,121880.22297513265
3401,PLT-008,여의도1주차장,1440,221066,2022-11-14,462,2022,11,14,0,0,404.21,587.12,448.67,62053.5332361111,90133.52077777777,68878.94598611111
3402,PLT-008,여의도2주차장,758,186272,2022-11-14,176,2022,11,14,0,0,212.77,309.05,236.17,52287.09275847967,75947.38927954195,58037.51796197838
3403,PLT-008,여의도4주차장,263,76247,2022-11-14,218,2022,11,14,0,0,73.82,107.23,81.94,21402.158028822385,31088.504543899006,23756.337427278602
3404,PLT-008,여의도3주차장,1162,144663,2022-11-13,785,2022,11,13,6,1,249.27,506.41,406.32,31032.827891566267,63045.430146299484,50584.74196213425
3405,PLT-008,여의도4주차장,37,1611,2022-11-13,218,2022,11,13,6,1,7.94,16.12,12.94,345.71189189189187,701.8735135135136,563.4145945945945
3406,PLT-008,여의도5주차장,124,10839,2022-11-13,141,2022,11,13,6,1,26.6,54.04,43.36,2325.1403225806453,4723.706129032258,3790.1535483870966
3407,PLT-008,여의도1주차장,2037,175705,2022-11-13,462,2022,11,13,6,1,436.97,887.74,712.29,37691.61210112911,76573.56735395189,61439.82054491899
3408,PLT-008,여의도2주차장,1062,89990,2022-11-13,176,2022,11,13,6,1,227.82,462.83,371.36,19304.45268876941,39218.15397218482,31467.39333904577
3409,PLT-008,여의도5주차장,135,19570,2022-11-12,141,2022,11,12,5,1,34.75,53.43,46.83,5037.089845196652,7744.797422413156,6788.112732390194
3410,PLT-008,여의도3주차장,387,38232,2022-11-12,785,2022,11,12,5,1,99.61,153.16,134.24,9840.287124363711,15130.392289604919,13261.320586031368
3411,PLT-008,여의도1주차장,1672,171955,2022-11-12,462,2022,11,12,5,1,430.34,661.71,579.95,44257.84372009569,68052.83675239235,59644.319527511965
3412,PLT-008,여의도2주차장,749,94453,2022-11-12,176,2022,11,12,5,1,192.78,296.42,259.8,24310.613271028036,37380.18459279039,32762.202136181575
3413,PLT-008,여의도4주차장,52,4119,2022-11-12,218,2022,11,12,5,1,13.38,20.58,18.04,1059.8503846153849,1630.1734615384614,1428.9761538461537
3414,PLT-008,여의도5주차장,327,105976,2022-11-11,141,2022,11,11,4,0,90.12,127.89,108.99,29206.59669724771,41447.31082568807,35322.092477064216
3415,PLT-008,여의도2주차장,1171,199415,2022-11-11,176,2022,11,11,4,0,322.72,457.97,390.31,54957.479760888134,77989.82711357814,66467.69312553374
3416,PLT-008,여의도3주차장,1224,352771,2022-11-11,785,2022,11,11,4,0,337.33,478.7,407.97,97222.41946895425,137966.89354575163,117581.68698529412
3417,PLT-008,여의도1주차장,2159,300837,2022-11-11,462,2022,11,11,4,0,595.01,844.37,719.62,82909.22805465493,117655.27452061139,100272.49742473368
3418,PLT-008,여의도4주차장,218,54609,2022-11-11,218,2022,11,11,4,0,60.08,85.26,72.66,15050.039999999999,21357.63,18201.329999999998
3419,PLT-008,여의도1주차장,1975,307161,2022-11-10,462,2022,11,10,3,0,529.29,793.41,652.3,82317.59275443038,123394.73873924052,101448.66850632911
3420,PLT-008,여의도4주차장,215,66262,2022-11-10,218,2022,11,10,3,0,57.62,86.37,71.01,17758.215999999997,26618.83227906977,21884.951720930232
3421,PLT-008,여의도5주차장,366,113180,2022-11-10,141,2022,11,10,3,0,98.09,147.03,120.88,30332.858469945353,45466.81803278688,37380.32349726776
3422,PLT-008,여의도3주차장,1097,360729,2022-11-10,785,2022,11,10,3,0,293.99,440.7,362.32,96672.51776191649,144915.06030027074,119141.42193781277
3423,PLT-008,여의도2주차장,888,197023,2022-11-10,176,2022,11,10,3,0,237.98,356.73,293.29,52801.27650900901,79148.66530405406,65073.05818693694
3424,PLT-008,여의도5주차장,383,124255,2022-11-09,141,2022,11,9,2,0,105.46,150.35,127.18,34214.815791535024,48778.66066999138,41261.523538473586
3425,PLT-008,여의도3주차장,1144,384294,2022-11-09,785,2022,11,9,2,0,315.01,449.1,379.89,105818.57774475524,150862.26870629372,127613.15354895106
3426,PLT-008,여의도2주차장,872,194857,2022-11-09,176,2022,11,9,2,0,240.11,342.32,289.57,53654.94755733945,76494.78009174312,64707.27235091743
3427,PLT-008,여의도4주차장,253,69318,2022-11-09,218,2022,11,9,2,0,69.67,99.32,84.01,19088.478498023716,27212.109723320158,23017.411778656126
3428,PLT-008,여의도1주차장,2054,292650,2022-11-09,462,2022,11,9,2,0,565.59,806.34,682.08,80583.79146158003,114885.22499890458,97180.9835395154
3429,PLT-008,여의도2주차장,858,197262,2022-11-08,176,2022,11,8,1,0,235.13,342.34,280.53,54058.52454545454,78707.07818181817,64496.39727272726
3430,PLT-008,여의도4주차장,231,76196,2022-11-08,218,2022,11,8,1,0,63.3,92.17,75.53,20879.683116883116,30402.533852813856,24913.78303030303
3431,PLT-008,여의도3주차장,1173,392038,2022-11-08,785,2022,11,8,1,0,321.46,468.02,383.53,107436.88074270467,156419.48897281353,128181.6302844818
3432,PLT-008,여의도5주차장,378,118923,2022-11-08,141,2022,11,8,1,0,103.59,150.82,123.59,32590.565,47449.647777777776,38882.78722222222
3433,PLT-008,여의도1주차장,2112,294260,2022-11-08,462,2022,11,8,1,0,578.79,842.67,690.54,80641.45142045454,117407.23210227273,96211.31647727273
3434,PLT-008,여의도3주차장,1201,432354,2022-11-07,785,2022,11,7,0,0,342.97,476.37,381.67,123466.4585473893,171489.3922448606,137398.14920775016
3435,PLT-008,여의도1주차장,1571,224694,2022-11-07,462,2022,11,7,0,0,448.63,623.13,499.25,64165.389921133545,89123.28516050185,71405.32491836463
3436,PLT-008,여의도2주차장,693,172956,2022-11-07,176,2022,11,7,0,0,197.9,274.87,220.23,49391.04242424243,68600.88848484849,54964.06909090909
3437,PLT-008,여의도5주차장,380,132130,2022-11-07,141,2022,11,7,0,0,108.52,150.72,120.76,37733.54631578947,52406.93052631579,41989.52315789474
3438,PLT-008,여의도4주차장,253,75112,2022-11-07,218,2022,11,7,0,0,72.25,100.35,80.4,21449.96837944664,29792.447430830038,23869.58418972332
3439,PLT-008,여의도5주차장,205,13386,2022-11-06,141,2022,11,6,6,1,45.57,87.56,71.88,2975.464709038584,5717.175552412078,4693.359738549339
3440,PLT-008,여의도3주차장,1539,203194,2022-11-06,785,2022,11,6,6,1,342.07,657.33,539.6,45163.46431448993,86787.20729044835,71243.32839506173
3441,PLT-008,여의도2주차장,1454,162790,2022-11-06,176,2022,11,6,6,1,323.18,621.03,509.79,36183.26836313618,69530.58713892709,57076.14449793673
3442,PLT-008,여의도1주차장,3572,256082,2022-11-06,462,2022,11,6,6,1,793.95,1525.66,1252.4,56919.29863018301,109376.53145427925,89786.16991553776
3443,PLT-008,여의도4주차장,50,3220,2022-11-06,218,2022,11,6,6,1,11.11,21.36,17.53,715.4839999999999,1375.5839999999998,1128.932
3444,PLT-008,여의도3주차장,671,68613,2022-11-05,785,2022,11,5,5,1,165.46,271.24,234.3,16919.086408345753,27735.603755588676,23958.30983606558
3445,PLT-008,여의도5주차장,216,29668,2022-11-05,141,2022,11,5,5,1,53.26,87.31,75.42,7315.6983193666365,11992.745404879855,10359.556275753506
3446,PLT-008,여의도1주차장,3136,202054,2022-11-05,462,2022,11,5,5,1,773.3,1267.67,1095.03,49824.09381377551,81676.59253188777,70553.31365433673
3447,PLT-008,여의도4주차장,62,7021,2022-11-05,218,2022,11,5,5,1,15.29,25.06,21.65,1731.4691935483872,2837.842903225807,2451.687903225806
3448,PLT-008,여의도2주차장,1208,135662,2022-11-05,176,2022,11,5,5,1,297.88,488.31,421.81,33452.811721854305,54838.66822847682,47370.52004966888
3449,PLT-008,여의도4주차장,193,55381,2022-11-04,218,2022,11,4,4,0,52.76,75.98,64.26,15139.386321243524,21802.323212435233,18439.290466321247
3450,PLT-008,여의도2주차장,767,165578,2022-11-04,176,2022,11,4,4,0,209.69,301.94,255.37,45267.34135593221,65182.03561929595,55128.62302477184
3451,PLT-008,여의도5주차장,144,21745,2022-11-04,141,2022,11,4,4,0,39.37,56.69,47.94,5945.143402777778,8560.583680555555,7239.272916666666
3452,PLT-008,여의도1주차장,1984,252173,2022-11-04,462,2022,11,4,4,0,542.39,781.04,660.57,68939.57332157258,99272.78221774194,83960.64446068548
3453,PLT-008,여의도3주차장,1157,382179,2022-11-04,785,2022,11,4,4,0,316.31,455.48,385.22,104482.27715404362,150452.36507895353,127244.35776700289
3454,PLT-008,여의도5주차장,376,124058,2022-11-03,141,2022,11,3,3,0,107.42,144.97,123.61,35442.31478723404,47831.61771276596,40784.0675
3455,PLT-008,여의도4주차장,213,67268,2022-11-03,218,2022,11,3,3,0,60.85,82.13,70.02,19217.172769953053,25937.656525821596,22113.17070422535
3456,PLT-008,여의도1주차장,2038,279038,2022-11-03,462,2022,11,3,3,0,582.25,785.78,669.97,79720.25294406281,107587.08520117762,91730.66185475957
3457,PLT-008,여의도2주차장,693,169286,2022-11-03,176,2022,11,3,3,0,197.99,267.2,227.82,48364.28787463385,65270.65872065338,55651.05340471277
3458,PLT-008,여의도3주차장,1058,370892,2022-11-03,785,2022,11,3,3,0,302.27,407.93,347.81,105962.63252710276,143002.40409825995,121926.96337463729
3459,PLT-008,여의도5주차장,407,126972,2022-11-02,141,2022,11,2,2,0,112.09,159.73,135.17,34969.634339910066,49832.27489618909,42170.09076390083
3460,PLT-008,여의도1주차장,2390,295430,2022-11-02,462,2022,11,2,2,0,658.24,938.0,793.76,81365.62476987448,115947.00418410043,98117.37104602512
3461,PLT-008,여의도2주차장,831,183073,2022-11-02,176,2022,11,2,2,0,228.87,326.14,275.99,50421.08003610108,71850.09412755715,60801.825836341755
3462,PLT-008,여의도3주차장,1154,388436,2022-11-02,785,2022,11,2,2,0,317.83,452.91,383.26,106981.46783362217,152449.34901213172,129005.18315424609
3463,PLT-008,여의도4주차장,226,74815,2022-11-02,218,2022,11,2,2,0,62.24,88.7,75.06,20603.918584070794,29363.23230088496,24847.84911504425
3464,PLT-008,여의도3주차장,1114,388272,2022-11-01,785,2022,11,1,1,0,312.25,443.17,358.57,108832.15468720545,154463.23776694585,124976.6075458487
3465,PLT-008,여의도5주차장,407,132910,2022-11-01,141,2022,11,1,1,0,114.08,161.91,131.0,37254.9025774589,52874.66055677043,42780.43686577066
3466,PLT-008,여의도2주차장,868,189818,2022-11-01,176,2022,11,1,1,0,243.3,345.31,279.39,53205.89792626729,75513.88661290322,61098.21546082949
3467,PLT-008,여의도1주차장,2234,287951,2022-11-01,462,2022,11,1,1,0,626.19,888.74,719.08,80712.27823062564,114553.4584625852,92685.26330678913
3468,PLT-008,여의도4주차장,251,79137,2022-11-01,218,2022,11,1,1,0,70.35,99.85,80.79,22181.313797362443,31482.64651978166,25473.03968285589
3469,PLT-008,여의도4주차장,159,47513,2022-10-31,218,2022,10,31,0,0,46.4,61.37,51.23,13865.42893081761,18338.822704402515,15308.748364779874
3470,PLT-008,여의도5주차장,376,126064,2022-10-31,141,2022,10,31,0,0,109.72,145.13,121.15,36786.548085106384,48658.69234042553,40618.75957446809
3471,PLT-008,여의도3주차장,1141,393792,2022-10-31,785,2022,10,31,0,0,332.95,440.42,367.64,114909.63830290707,152000.30905951746,126882.05263757547
3472,PLT-008,여의도1주차장,2073,255604,2022-10-31,462,2022,10,31,0,0,604.91,800.16,667.93,74586.30759286058,98660.92457308249,82356.76783405693
3473,PLT-008,여의도2주차장,922,194632,2022-10-31,176,2022,10,31,0,0,269.04,355.89,297.07,56793.70203904556,75127.52980477223,62710.76815618221
3474,PLT-008,여의도4주차장,63,7866,2022-10-30,218,2022,10,30,6,1,13.93,26.72,22.35,1739.26,3336.1828571428573,2790.557142857143
3475,PLT-008,여의도1주차장,4259,353070,2022-10-30,462,2022,10,30,6,1,942.02,1806.07,1510.91,78093.21469828598,149722.73653439773,125254.04876731627
3476,PLT-008,여의도2주차장,1394,140314,2022-10-30,176,2022,10,30,6,1,308.33,591.14,494.53,31035.161850789093,59501.591076040175,49777.24707317073
3477,PLT-008,여의도3주차장,1783,219610,2022-10-30,785,2022,10,30,6,1,394.37,756.1,632.53,48574.0862030286,93127.94223219293,77907.97156477846
3478,PLT-008,여의도5주차장,195,13734,2022-10-30,141,2022,10,30,6,1,43.13,82.69,69.18,3037.679076923077,5823.920307692308,4872.400615384616
3479,PLT-008,여의도3주차장,1744,241872,2022-10-29,785,2022,10,29,5,1,441.62,689.29,613.08,61247.77816386562,95596.85025716892,85027.3715789655
3480,PLT-008,여의도4주차장,95,11604,2022-10-29,218,2022,10,29,5,1,24.06,37.55,33.4,2938.5563624881593,4586.150931480897,4079.292706030944
3481,PLT-008,여의도1주차장,5307,452288,2022-10-29,462,2022,10,29,5,1,1343.86,2097.52,1865.62,114530.196284153,178760.71712078387,158997.0865950631
3482,PLT-008,여의도5주차장,235,29104,2022-10-29,141,2022,10,29,5,1,59.51,92.88,82.61,7370.123574468085,11502.891574468083,10230.98485106383
3483,PLT-008,여의도2주차장,1337,163552,2022-10-29,176,2022,10,29,5,1,338.56,528.43,470.01,41415.23195213164,64641.573193717275,57495.19485415109
3484,PLT-008,여의도4주차장,268,80811,2022-10-28,218,2022,10,28,4,0,74.61,104.59,88.81,22496.581135032273,31536.220626096045,26778.198238871686
3485,PLT-008,여의도5주차장,328,110356,2022-10-28,141,2022,10,28,4,0,91.31,128.0,108.69,30721.360853658538,43065.756097560974,36568.88304878049
3486,PLT-008,여의도3주차장,1144,342690,2022-10-28,785,2022,10,28,4,0,318.48,446.44,379.08,95402.0202797203,133732.97517482517,113555.00454545455
3487,PLT-008,여의도1주차장,2745,321493,2022-10-28,462,2022,10,28,4,0,764.19,1071.22,909.59,89501.54304918034,125460.74005828779,106530.71689253188
3488,PLT-008,여의도2주차장,988,186751,2022-10-28,176,2022,10,28,4,0,275.05,385.56,327.39,51989.73942307693,72878.25461538462,61883.00596153846
3489,PLT-008,여의도4주차장,256,76185,2022-10-27,218,2022,10,27,3,0,70.32,99.25,86.43,20927.067187499997,29536.5673828125,25721.365429687503
3490,PLT-008,여의도3주차장,1060,341468,2022-10-27,785,2022,10,27,3,0,291.18,410.96,357.86,93800.61532075472,132386.49932075472,115280.88535849057
3491,PLT-008,여의도2주차장,847,181263,2022-10-27,176,2022,10,27,3,0,232.67,328.38,285.95,49792.75349468713,70275.25848878393,61194.98801652892
3492,PLT-008,여의도1주차장,2129,306517,2022-10-27,462,2022,10,27,3,0,584.83,825.41,718.76,84199.31287458903,118836.16579145138,103481.52133395961
3493,PLT-008,여의도5주차장,385,114544,2022-10-27,141,2022,10,27,3,0,105.76,149.26,129.98,31465.38555844156,44407.36997402597,38671.244467532466
3494,PLT-008,여의도3주차장,1130,354280,2022-10-26,785,2022,10,26,2,0,303.04,450.17,376.79,95009.74442477878,141138.25451327433,118132.00106194691
3495,PLT-008,여의도1주차장,2334,346630,2022-10-26,462,2022,10,26,2,0,625.93,929.82,778.25,92958.91855184233,138090.61979434447,115580.4616538132
3496,PLT-008,여의도5주차장,357,107136,2022-10-26,141,2022,10,26,2,0,95.74,142.22,119.04,28731.65445378151,42680.341512605046,35724.00403361345
3497,PLT-008,여의도4주차장,252,73238,2022-10-26,218,2022,10,26,2,0,67.58,100.39,84.03,19640.571587301587,29176.042936507936,24421.385476190477
3498,PLT-008,여의도2주차장,832,178847,2022-10-26,176,2022,10,26,2,0,223.13,331.45,277.42,47964.099891826925,71248.60354567308,59634.2965625
3499,PLT-008,여의도4주차장,50,3163,2022-10-25,218,2022,10,25,1,0,13.44,20.14,16.42,850.2144,1274.0564,1038.7292
3500,PLT-008,여의도5주차장,103,5774,2022-10-25,141,2022,10,25,1,0,27.69,41.48,33.83,1552.253009708738,2325.2963106796115,1896.4506796116505
3501,PLT-008,여의도1주차장,1137,75408,2022-10-25,462,2022,10,25,1,0,305.61,457.94,373.44,20268.814044098897,30371.71788670085,24767.46806920026
3502,PLT-008,여의도2주차장,371,23470,2022-10-25,176,2022,10,25,1,0,99.72,149.43,121.85,6308.432345013477,9453.159299191375,7708.408355795148
3503,PLT-008,여의도3주차장,331,38749,2022-10-25,785,2022,10,25,1,0,88.97,133.32,108.71,10415.403413897282,15607.301148036255,12726.295438066465
3504,PLT-008,여의도3주차장,165,2154,2022-10-22,785,2022,10,22,5,1,41.03,66.09,57.88,535.628,862.7749090909092,755.597090909091
3505,PLT-008,여의도4주차장,52,124,2022-10-22,218,2022,10,22,5,1,12.93,20.83,18.24,30.83307692307692,49.67153846153846,43.49538461538461
3506,PLT-008,여의도1주차장,1106,43107,2022-10-22,462,2022,10,22,5,1,275.05,443.0,387.96,10720.138470719072,17266.02924024195,15120.832289038977
3507,PLT-008,여의도2주차장,273,7908,2022-10-22,176,2022,10,22,5,1,67.89,109.35,95.76,1966.571868131868,3167.5450549450547,2773.883076923077
3508,PLT-008,여의도5주차장,87,447,2022-10-22,141,2022,10,22,5,1,21.64,34.85,30.52,111.1720491897483,179.03631766463624,156.79163314561544
3509,PLT-008,여의도3주차장,1227,360618,2022-10-21,785,2022,10,21,4,0,344.12,470.33,412.55,101137.62523227383,138231.0219559902,121249.35281173595
3510,PLT-008,여의도2주차장,1054,186690,2022-10-21,176,2022,10,21,4,0,295.6,404.02,354.39,52357.72336125844,71561.45937894327,62770.8172597983
3511,PLT-008,여의도4주차장,227,68965,2022-10-21,218,2022,10,21,4,0,63.66,87.01,76.32,19341.433102779854,26435.722498788495,23187.844398431647
3512,PLT-008,여의도5주차장,356,108705,2022-10-21,141,2022,10,21,4,0,99.84,136.46,119.7,30486.256179775282,41668.2143258427,36550.52949438202
3513,PLT-008,여의도1주차장,3296,340889,2022-10-21,462,2022,10,21,4,0,924.37,1263.41,1108.21,95603.3133990091,130668.65235938216,114617.03424160874
3514,PLT-008,여의도1주차장,2707,327676,2022-10-20,462,2022,10,20,3,0,751.37,1058.9,896.73,90951.57595862579,128177.36106390839,108547.06297746583
