지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간,평균기온,최저기온,최고기온,평균온도 구분,최고기온 구분,최저기온 구분,지점명_청담,아침 비율_청담,낮 비율_청담,저녁 비율_청담,지점명_영동,아침 비율_영동,낮 비율_영동,저녁 비율_영동
PLT-005,뚝섬1주차장,192,11038.0,2020-10-23,2020,10,23,0,57.489583333333336,8.6,5.4,13.3,5,9,1,청담대교,0.26016909117565606,0.3989932721911805,0.34083763663316335,영동대교,0.20210386524079121,0.4284615922275809,0.3694345425316279
PLT-005,뚝섬3주차장,192,15566.0,2020-10-22,2020,10,22,0,81.07291666666667,13.5,8.4,18.2,10,14,6,청담대교,0.2650262531389623,0.4003032971333529,0.33467044972768484,영동대교,0.19707440879392246,0.4165623445886852,0.38636324661739235
PLT-005,뚝섬1주차장,165,10714.0,2020-10-22,2020,10,22,0,64.93333333333334,13.5,8.4,18.2,10,14,6,청담대교,0.2650262531389623,0.4003032971333529,0.33467044972768484,영동대교,0.19707440879392246,0.4165623445886852,0.38636324661739235
PLT-005,뚝섬4주차장,434,28435.0,2020-10-22,2020,10,22,0,65.5184331797235,13.5,8.4,18.2,10,14,6,청담대교,0.2650262531389623,0.4003032971333529,0.33467044972768484,영동대교,0.19707440879392246,0.4165623445886852,0.38636324661739235
PLT-005,뚝섬2주차장,534,29413.0,2020-10-22,2020,10,22,0,55.08052434456929,13.5,8.4,18.2,10,14,6,청담대교,0.2650262531389623,0.4003032971333529,0.33467044972768484,영동대교,0.19707440879392246,0.4165623445886852,0.38636324661739235
PLT-005,뚝섬1주차장,181,8558.0,2020-10-21,2020,10,21,0,47.28176795580111,14.1,11.8,17.3,10,14,11,청담대교,0.2722560213351113,0.39153262771897657,0.33621135094591215,영동대교,0.20357344832461474,0.42292874310759226,0.373497808567793
PLT-005,뚝섬2주차장,575,37748.0,2020-10-21,2020,10,21,0,65.64869565217391,14.1,11.8,17.3,10,14,11,청담대교,0.2722560213351113,0.39153262771897657,0.33621135094591215,영동대교,0.20357344832461474,0.42292874310759226,0.373497808567793
PLT-005,뚝섬4주차장,484,32997.0,2020-10-21,2020,10,21,0,68.17561983471074,14.1,11.8,17.3,10,14,11,청담대교,0.2722560213351113,0.39153262771897657,0.33621135094591215,영동대교,0.20357344832461474,0.42292874310759226,0.373497808567793
PLT-005,뚝섬3주차장,228,16545.0,2020-10-21,2020,10,21,0,72.5657894736842,14.1,11.8,17.3,10,14,11,청담대교,0.2722560213351113,0.39153262771897657,0.33621135094591215,영동대교,0.20357344832461474,0.42292874310759226,0.373497808567793
PLT-005,뚝섬2주차장,587,36000.0,2020-10-20,2020,10,20,0,61.32879045996593,15.2,9.9,21.7,15,19,6,청담대교,0.2662326976174368,0.36628938177695697,0.36747792060560625,영동대교,0.19748393365494435,0.43601588735659613,0.3665001789884595
PLT-005,뚝섬1주차장,182,9417.0,2020-10-20,2020,10,20,0,51.74175824175824,15.2,9.9,21.7,15,19,6,청담대교,0.2662326976174368,0.36628938177695697,0.36747792060560625,영동대교,0.19748393365494435,0.43601588735659613,0.3665001789884595
PLT-005,뚝섬3주차장,217,18619.0,2020-10-20,2020,10,20,0,85.80184331797236,15.2,9.9,21.7,15,19,6,청담대교,0.2662326976174368,0.36628938177695697,0.36747792060560625,영동대교,0.19748393365494435,0.43601588735659613,0.3665001789884595
PLT-005,뚝섬4주차장,527,35701.0,2020-10-20,2020,10,20,0,67.7438330170778,15.2,9.9,21.7,15,19,6,청담대교,0.2662326976174368,0.36628938177695697,0.36747792060560625,영동대교,0.19748393365494435,0.43601588735659613,0.3665001789884595
PLT-005,뚝섬2주차장,494,30221.0,2020-10-19,2020,10,19,0,61.17611336032389,15.1,9.8,21.3,15,19,6,청담대교,0.27730966495703724,0.40807966429094783,0.31461067075201493,영동대교,0.20715764244471074,0.43713912190870463,0.35570323564658457
PLT-005,뚝섬1주차장,96,4539.0,2020-10-19,2020,10,19,0,47.28125,15.1,9.8,21.3,15,19,6,청담대교,0.27730966495703724,0.40807966429094783,0.31461067075201493,영동대교,0.20715764244471074,0.43713912190870463,0.35570323564658457
PLT-005,뚝섬4주차장,357,23839.0,2020-10-19,2020,10,19,0,66.77591036414566,15.1,9.8,21.3,15,19,6,청담대교,0.27730966495703724,0.40807966429094783,0.31461067075201493,영동대교,0.20715764244471074,0.43713912190870463,0.35570323564658457
PLT-005,뚝섬3주차장,198,15400.0,2020-10-19,2020,10,19,0,77.77777777777777,15.1,9.8,21.3,15,19,6,청담대교,0.27730966495703724,0.40807966429094783,0.31461067075201493,영동대교,0.20715764244471074,0.43713912190870463,0.35570323564658457
PLT-005,뚝섬4주차장,518,29089.0,2020-10-17,2020,10,17,1,56.156370656370655,13.1,8.7,18.6,10,14,6,청담대교,0.2495627012800183,0.40685945954782493,0.34357783917215673,영동대교,0.19817353211333286,0.4528898466756165,0.3489366212110507
PLT-005,뚝섬1주차장,234,11626.0,2020-10-17,2020,10,17,1,49.68376068376068,13.1,8.7,18.6,10,14,6,청담대교,0.2495627012800183,0.40685945954782493,0.34357783917215673,영동대교,0.19817353211333286,0.4528898466756165,0.3489366212110507
PLT-005,뚝섬3주차장,354,23371.0,2020-10-17,2020,10,17,1,66.01977401129943,13.1,8.7,18.6,10,14,6,청담대교,0.2495627012800183,0.40685945954782493,0.34357783917215673,영동대교,0.19817353211333286,0.4528898466756165,0.3489366212110507
PLT-005,뚝섬2주차장,949,57227.0,2020-10-17,2020,10,17,1,60.302423603793464,13.1,8.7,18.6,10,14,6,청담대교,0.2495627012800183,0.40685945954782493,0.34357783917215673,영동대교,0.19817353211333286,0.4528898466756165,0.3489366212110507
PLT-005,뚝섬3주차장,208,15908.0,2020-10-16,2020,10,16,0,76.48076923076923,11.8,8.6,15.4,10,14,6,청담대교,0.2632202115233844,0.39917438679018863,0.337605401686427,영동대교,0.198704251354724,0.42804150498299115,0.3732542436622848
PLT-005,뚝섬1주차장,188,13912.0,2020-10-16,2020,10,16,0,74.0,11.8,8.6,15.4,10,14,6,청담대교,0.2632202115233844,0.39917438679018863,0.337605401686427,영동대교,0.198704251354724,0.42804150498299115,0.3732542436622848
PLT-005,뚝섬4주차장,545,51852.0,2020-10-16,2020,10,16,0,95.14128440366972,11.8,8.6,15.4,10,14,6,청담대교,0.2632202115233844,0.39917438679018863,0.337605401686427,영동대교,0.198704251354724,0.42804150498299115,0.3732542436622848
PLT-005,뚝섬2주차장,559,59315.0,2020-10-16,2020,10,16,0,106.10912343470484,11.8,8.6,15.4,10,14,6,청담대교,0.2632202115233844,0.39917438679018863,0.337605401686427,영동대교,0.198704251354724,0.42804150498299115,0.3732542436622848
PLT-005,뚝섬1주차장,191,15079.0,2020-10-15,2020,10,15,0,78.94764397905759,11.7,6.5,18.5,10,14,6,청담대교,0.26929463925836356,0.4010640870616687,0.32964127367996776,영동대교,0.198252387025611,0.4207541966840164,0.38099341629037264
PLT-005,뚝섬4주차장,453,51113.0,2020-10-15,2020,10,15,0,112.83222958057397,11.7,6.5,18.5,10,14,6,청담대교,0.26929463925836356,0.4010640870616687,0.32964127367996776,영동대교,0.198252387025611,0.4207541966840164,0.38099341629037264
PLT-005,뚝섬2주차장,535,58534.0,2020-10-15,2020,10,15,0,109.40934579439252,11.7,6.5,18.5,10,14,6,청담대교,0.26929463925836356,0.4010640870616687,0.32964127367996776,영동대교,0.198252387025611,0.4207541966840164,0.38099341629037264
PLT-005,뚝섬3주차장,192,16869.0,2020-10-15,2020,10,15,0,87.859375,11.7,6.5,18.5,10,14,6,청담대교,0.26929463925836356,0.4010640870616687,0.32964127367996776,영동대교,0.198252387025611,0.4207541966840164,0.38099341629037264
PLT-005,뚝섬1주차장,188,14622.0,2020-10-14,2020,10,14,0,77.77659574468085,12.8,8.5,18.0,10,14,6,청담대교,0.2741890311207763,0.40684360533122454,0.31896736354799915,영동대교,0.19735049074569197,0.43182171010642884,0.37082779914787917
PLT-005,뚝섬4주차장,449,48162.0,2020-10-14,2020,10,14,0,107.2650334075724,12.8,8.5,18.0,10,14,6,청담대교,0.2741890311207763,0.40684360533122454,0.31896736354799915,영동대교,0.19735049074569197,0.43182171010642884,0.37082779914787917
PLT-005,뚝섬3주차장,187,15229.0,2020-10-14,2020,10,14,0,81.43850267379679,12.8,8.5,18.0,10,14,6,청담대교,0.2741890311207763,0.40684360533122454,0.31896736354799915,영동대교,0.19735049074569197,0.43182171010642884,0.37082779914787917
PLT-005,뚝섬2주차장,580,56104.0,2020-10-14,2020,10,14,0,96.73103448275862,12.8,8.5,18.0,10,14,6,청담대교,0.2741890311207763,0.40684360533122454,0.31896736354799915,영동대교,0.19735049074569197,0.43182171010642884,0.37082779914787917
PLT-005,뚝섬4주차장,467,52128.0,2020-10-13,2020,10,13,0,111.62312633832975,13.6,8.6,18.4,10,14,6,청담대교,0.2717061627170616,0.40862580408625804,0.31966803319668036,영동대교,0.20129404564133951,0.43394246743027015,0.36476348692839033
PLT-005,뚝섬2주차장,609,64485.0,2020-10-13,2020,10,13,0,105.88669950738915,13.6,8.6,18.4,10,14,6,청담대교,0.2717061627170616,0.40862580408625804,0.31966803319668036,영동대교,0.20129404564133951,0.43394246743027015,0.36476348692839033
PLT-005,뚝섬3주차장,223,17738.0,2020-10-13,2020,10,13,0,79.54260089686099,13.6,8.6,18.4,10,14,6,청담대교,0.2717061627170616,0.40862580408625804,0.31966803319668036,영동대교,0.20129404564133951,0.43394246743027015,0.36476348692839033
PLT-005,뚝섬1주차장,163,14631.0,2020-10-13,2020,10,13,0,89.76073619631902,13.6,8.6,18.4,10,14,6,청담대교,0.2717061627170616,0.40862580408625804,0.31966803319668036,영동대교,0.20129404564133951,0.43394246743027015,0.36476348692839033
PLT-005,뚝섬3주차장,191,15509.0,2020-10-12,2020,10,12,0,81.19895287958116,16.2,12.1,21.3,15,19,11,청담대교,0.27544264559712933,0.4103000387472835,0.3142573156555872,영동대교,0.2018837907220595,0.4465596413204614,0.35155656795747914
PLT-005,뚝섬1주차장,184,15220.0,2020-10-12,2020,10,12,0,82.71739130434783,16.2,12.1,21.3,15,19,11,청담대교,0.27544264559712933,0.4103000387472835,0.3142573156555872,영동대교,0.2018837907220595,0.4465596413204614,0.35155656795747914
PLT-005,뚝섬4주차장,508,55211.0,2020-10-12,2020,10,12,0,108.68307086614172,16.2,12.1,21.3,15,19,11,청담대교,0.27544264559712933,0.4103000387472835,0.3142573156555872,영동대교,0.2018837907220595,0.4465596413204614,0.35155656795747914
PLT-005,뚝섬2주차장,615,71944.0,2020-10-12,2020,10,12,0,116.9821138211382,16.2,12.1,21.3,15,19,11,청담대교,0.27544264559712933,0.4103000387472835,0.3142573156555872,영동대교,0.2018837907220595,0.4465596413204614,0.35155656795747914
PLT-005,뚝섬1주차장,385,37401.0,2020-10-11,2020,10,11,1,97.14545454545454,16.9,12.7,20.8,15,19,11,청담대교,0.2025781186260912,0.46777351717385984,0.32964836420004895,영동대교,0.184439453780428,0.47396680347969744,0.34159374273987453
PLT-005,뚝섬2주차장,1373,192438.0,2020-10-11,2020,10,11,1,140.15877640203934,16.9,12.7,20.8,15,19,11,청담대교,0.2025781186260912,0.46777351717385984,0.32964836420004895,영동대교,0.184439453780428,0.47396680347969744,0.34159374273987453
PLT-005,뚝섬4주차장,1013,93194.0,2020-10-11,2020,10,11,1,91.9980256663376,16.9,12.7,20.8,15,19,11,청담대교,0.2025781186260912,0.46777351717385984,0.32964836420004895,영동대교,0.184439453780428,0.47396680347969744,0.34159374273987453
PLT-005,뚝섬3주차장,581,63907.0,2020-10-11,2020,10,11,1,109.9948364888124,16.9,12.7,20.8,15,19,11,청담대교,0.2025781186260912,0.46777351717385984,0.32964836420004895,영동대교,0.184439453780428,0.47396680347969744,0.34159374273987453
PLT-005,뚝섬1주차장,382,36689.0,2020-10-10,2020,10,10,1,96.04450261780104,16.9,12.3,21.5,15,19,11,청담대교,0.2254619364375462,0.44992609016999263,0.3246119733924612,영동대교,0.19403838456993652,0.4807981855953039,0.3251634298347596
PLT-005,뚝섬4주차장,974,91562.0,2020-10-10,2020,10,10,1,94.00616016427104,16.9,12.3,21.5,15,19,11,청담대교,0.2254619364375462,0.44992609016999263,0.3246119733924612,영동대교,0.19403838456993652,0.4807981855953039,0.3251634298347596
PLT-005,뚝섬3주차장,579,64520.0,2020-10-10,2020,10,10,1,111.433506044905,16.9,12.3,21.5,15,19,11,청담대교,0.2254619364375462,0.44992609016999263,0.3246119733924612,영동대교,0.19403838456993652,0.4807981855953039,0.3251634298347596
PLT-005,뚝섬2주차장,1375,177148.0,2020-10-10,2020,10,10,1,128.8349090909091,16.9,12.3,21.5,15,19,11,청담대교,0.2254619364375462,0.44992609016999263,0.3246119733924612,영동대교,0.19403838456993652,0.4807981855953039,0.3251634298347596
PLT-005,뚝섬3주차장,577,66768.0,2020-10-09,2020,10,9,1,115.7157712305026,17.2,12.4,23.3,15,19,11,청담대교,0.22750596658711217,0.45165075576770086,0.32084327764518694,영동대교,0.1956466370172998,0.4519895770067201,0.3523637859759801
PLT-005,뚝섬2주차장,1320,179015.0,2020-10-09,2020,10,9,1,135.61742424242425,17.2,12.4,23.3,15,19,11,청담대교,0.22750596658711217,0.45165075576770086,0.32084327764518694,영동대교,0.1956466370172998,0.4519895770067201,0.3523637859759801
PLT-005,뚝섬4주차장,981,94785.0,2020-10-09,2020,10,9,1,96.62079510703364,17.2,12.4,23.3,15,19,11,청담대교,0.22750596658711217,0.45165075576770086,0.32084327764518694,영동대교,0.1956466370172998,0.4519895770067201,0.3523637859759801
PLT-005,뚝섬1주차장,317,37740.0,2020-10-09,2020,10,9,1,119.05362776025235,17.2,12.4,23.3,15,19,11,청담대교,0.22750596658711217,0.45165075576770086,0.32084327764518694,영동대교,0.1956466370172998,0.4519895770067201,0.3523637859759801
