주차장명,월,휴일여부,평균기온,최저기온,최고기온,영동_아침주차,영동_낮주차,영동_저녁주차,영동_아침이용,영동_낮이용,영동_저녁이용,요일,총 주차 대수,년도,아침 이용시간 예측,낮 이용시간 예측,저녁 이용시간 예측,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬2주차장,4,0,7.9,2.9,12.8,118.70461154964687,262.70990859991684,236.5854798504362,6563.904029912755,14526.837712920646,13082.258257166597,3,356,2020,10890.035,26944.13,24131.36,여유,보통,보통
뚝섬3주차장,4,0,6.0,4.1,8.3,34.94117235100497,74.1810525947195,65.8777750542755,6370.674206877232,13525.113400798373,12011.21239232439,2,112,2020,5271.202,10108.61,8072.077,여유,보통,보통
뚝섬2주차장,4,0,6.0,4.1,8.3,87.85209048252679,186.51236080958049,165.6355487078927,5010.564115134113,10637.562942082777,9446.872942783108,2,356,2020,14760.006,32043.611,28120.443,여유,보통,보통
뚝섬4주차장,4,0,6.0,4.1,8.3,93.64234190069332,198.80522095384828,176.55243714545836,4460.889558092304,9470.589011835562,8410.521430072133,2,136,2020,5718.6206,13655.651,12348.923,보통,만차,만차
뚝섬1주차장,4,0,6.0,4.1,8.3,45.72301981931508,97.07120596680438,86.20577421388052,3178.8480285734295,6748.780219203025,5993.371752223545,2,67,2020,3341.4912,6708.8403,5609.8677,보통,만차,만차
뚝섬2주차장,4,0,7.4,4.8,10.4,103.54987751747231,223.82536802072477,193.62475446180284,17727.69928055843,38318.81708370162,33148.48363573993,1,356,2020,15838.737,34344.37,29284.64,여유,보통,보통
뚝섬4주차장,4,0,7.4,4.8,10.4,98.58107341394677,213.08518721358826,184.3337393724649,5286.8075661511775,11427.552378793242,9885.640055055577,1,136,2020,8134.254,15983.547,13644.712,보통,만차,만차
뚝섬1주차장,4,0,7.4,4.8,10.4,40.74419364890945,88.06948261851934,76.18632373257117,4797.0822337077,10369.000158441868,8969.917607850428,1,67,2020,4174.914,9175.114,7553.9297,보통,만차,만차
뚝섬3주차장,4,0,7.4,4.8,10.4,45.911749916576014,99.2392706579413,85.84897942548264,6588.236736946587,14240.620535798435,12319.142727254972,1,112,2020,5269.6685,11893.882,10328.519,여유,혼잡,보통
뚝섬2주차장,4,0,10.0,7.6,13.1,105.27814693146185,218.8485889204121,181.87326414812603,20845.489211587275,43332.885620427056,36011.625167985665,0,356,2020,20240.293,41864.137,35219.03,여유,보통,보통
뚝섬4주차장,4,0,10.0,7.6,13.1,94.04292967000148,195.4932059130954,162.4638644169031,9777.551851575332,20325.23831566373,16891.20983276094,0,136,2020,10833.379,23396.312,18777.492,보통,만차,만차
뚝섬1주차장,4,0,10.0,7.6,13.1,30.584758100642077,63.57854263102882,52.836699268329106,5546.452254740929,11529.774077945349,9581.773667313722,0,67,2020,8177.6973,15105.655,13163.493,보통,만차,만차
뚝섬3주차장,4,0,10.0,7.6,13.1,39.32326041511124,81.74384052560848,67.93289905928027,10573.171681349857,21979.145438255935,18265.682880394208,0,112,2020,9058.271,17932.271,15644.949,여유,보통,보통
뚝섬3주차장,4,1,12.3,9.5,15.5,64.12176979611189,171.4718172119488,119.40641299193932,10601.405731389283,28349.846105974397,19741.748162636322,6,112,2020,7521.745,22830.084,15392.085,보통,만차,만차
뚝섬4주차장,4,1,12.3,9.5,15.5,147.38975817923182,394.14366998577526,274.4665718349929,13327.213134186815,35639.08890469417,24817.697961119015,6,136,2020,13681.617,35149.39,25444.295,만차,만차,만차
뚝섬2주차장,4,1,12.3,9.5,15.5,159.85286273115216,427.47199502133714,297.6751422475107,23690.194256756753,63351.34966216217,44115.45608108108,6,356,2020,26618.154,73453.32,52384.43,여유,만차,혼잡
뚝섬1주차장,4,1,12.3,9.5,15.5,47.14304765291607,126.06801209103841,87.78894025604552,5770.056158131815,15430.048453058322,10744.895388809862,6,67,2020,5447.229,17390.572,10591.227,혼잡,만차,만차
뚝섬2주차장,4,1,13.5,8.5,19.6,326.747384093635,780.0964680094297,558.1561478969353,50425.26551966583,120388.32885975434,86137.40562057984,5,356,2020,43385.77,99180.1,70601.54,만차,만차,만차
뚝섬1주차장,4,1,13.5,8.5,19.6,155.03329335373672,370.13586169816784,264.83084494809543,13896.87042474875,33178.22900037222,23738.900574879026,5,67,2020,14245.815,33634.844,23947.92,만차,만차,만차
뚝섬4주차장,4,1,13.5,8.5,19.6,209.1968236899789,499.4491500889202,357.3540262211009,25046.119152983996,59796.61977335705,42784.26107365896,5,136,2020,20118.018,50536.66,37403.88,만차,만차,만차
뚝섬3주차장,4,1,13.5,8.5,19.6,153.2670912775549,365.919124033252,261.8137846891931,19563.23917449026,46706.46048223665,33418.30034327309,5,112,2020,18520.152,43506.523,32017.713,만차,만차,만차
뚝섬2주차장,4,0,12.5,10.4,15.4,89.79056052485343,198.5129151952964,169.6965242798501,23034.219513506723,50925.064262283326,43532.71622420994,4,356,2020,28658.867,59189.566,54940.816,보통,만차,혼잡
뚝섬3주차장,4,0,12.5,10.4,15.4,34.89676806424435,77.15130765232044,65.9519242834352,5319.6005879505965,11760.806639539678,10053.592772509723,4,112,2020,9834.218,20488.771,17075.248,보통,만차,만차
뚝섬1주차장,4,0,12.5,10.4,15.4,27.054797712728764,59.81393514618101,51.13126714109021,8276.219459730759,18297.429508666894,15641.351031602342,4,67,2020,8999.132,20915.814,16852.533,보통,만차,혼잡
뚝섬1주차장,4,0,16.0,8.9,23.8,45.5409610820649,97.9720026409236,83.48703627701147,8616.871451258896,18537.4250459485,15796.703502792596,3,67,2020,5571.7856,14648.082,13283.64,만차,만차,만차
뚝섬3주차장,4,0,16.0,8.9,23.8,76.0353491193947,163.5744008850663,139.39024999553897,9285.541157366923,19975.930265341445,17022.528577291625,3,112,2020,9363.053,19477.328,17450.322,보통,만차,만차
뚝섬2주차장,4,0,16.0,8.9,23.8,169.3241019967523,364.26594814510804,310.40994985813956,33099.852625756124,71207.51894148927,60679.62843275459,3,356,2020,22844.473,52785.523,48824.086,혼잡,만차,만차
뚝섬2주차장,4,1,13.2,7.2,20.2,292.80660800861915,719.0985814329323,514.0948105584486,40087.25854859811,98449.5908472924,70383.15060410948,2,356,2020,39453.7,96367.63,68321.31,혼잡,만차,만차
뚝섬3주차장,4,1,13.2,7.2,20.2,118.58091988815639,291.2207885488546,208.198291562989,16114.533001564785,39575.39722443116,28293.069774004052,2,112,2020,16204.637,40798.793,29927.422,만차,만차,만차
뚝섬1주차장,4,1,13.2,7.2,20.2,129.51799502347177,318.0809583664674,227.4010466100608,10407.874201575047,25560.51458327989,18273.61121514506,2,67,2020,10798.665,26084.033,18100.885,만차,만차,만차
뚝섬1주차장,4,0,13.0,7.6,19.6,52.8704385210662,115.84440240756662,103.28515907136713,11747.539312123816,25740.029957007737,22949.43073086844,1,67,2020,10519.832,24891.355,22083.75,혼잡,만차,만차
뚝섬3주차장,4,0,13.0,7.6,19.6,68.22619088564058,149.4903869303525,133.28342218400687,7825.019277730007,17145.397454858125,15286.583267411865,1,112,2020,9983.35,20947.941,17381.2,보통,만차,만차
뚝섬2주차장,4,0,13.0,7.6,19.6,177.07709372312982,387.99356835769555,345.9293379191745,31455.38402407566,68921.88275150472,61449.73322441959,1,356,2020,28683.156,63615.152,57989.027,보통,만차,혼잡
뚝섬4주차장,4,0,13.0,7.6,19.6,81.63817712811692,178.87738607050727,159.48443680137572,10985.777368873602,24070.933585554598,21461.289045571793,1,136,2020,18983.895,43359.04,37169.934,만차,만차,만차
뚝섬1주차장,4,0,12.4,4.3,20.4,57.20141551164846,121.86007077558241,100.9385137127691,6979.5941462695355,14869.104707313476,12316.301146416987,0,67,2020,7528.69,16226.56,13791.767,혼잡,만차,만차
뚝섬4주차장,4,0,12.4,4.3,20.4,155.2609849601887,330.7630492480094,273.97596579180185,20411.099380713647,43483.154969035684,36017.74565025067,0,136,2020,19587.787,42450.84,34955.86,만차,만차,만차
뚝섬3주차장,4,0,12.4,4.3,20.4,65.78162783839574,140.13908139191977,116.07929076968446,11257.851445001472,23983.367572250074,19865.780982748453,0,112,2020,11717.77,24576.62,21208.771,보통,만차,만차
뚝섬2주차장,4,0,12.4,4.3,20.4,196.93630197581828,419.5468150987909,347.51688292539075,33014.40983485697,70332.84549174285,58257.74467340018,0,356,2020,29919.947,64855.125,52485.25,보통,만차,혼잡
뚝섬2주차장,4,1,9.9,4.4,15.6,348.2326968973747,979.3741050119331,707.393198090692,36399.129594272075,102369.3791169451,73940.4912887828,6,356,2020,34986.19,98156.57,69872.16,혼잡,만차,만차
뚝섬4주차장,4,1,9.9,4.4,15.6,168.554892601432,474.0459427207637,342.3991646778042,16070.725059665872,45197.51336515513,32645.761575178993,6,136,2020,17162.82,42442.6,34128.047,만차,만차,만차
뚝섬1주차장,4,1,9.9,4.4,15.6,79.57159904534606,223.78818615751788,161.640214797136,9180.166825775657,25818.418973747015,18648.414200477324,6,67,2020,9093.843,25153.05,18471.055,만차,만차,만차
뚝섬3주차장,4,1,9.9,4.4,15.6,93.94582338902148,264.21443914081146,190.83973747016702,8798.907637231503,24746.1607398568,17873.931622911692,6,112,2020,10316.913,27400.71,18724.959,혼잡,만차,만차
뚝섬1주차장,4,1,9.9,6.2,16.0,84.58839458413925,212.00038684719533,140.41121856866536,10982.167403033694,27524.150911126944,18229.681685839354,5,67,2020,11434.401,27473.809,17140.307,만차,만차,만차
뚝섬2주차장,4,1,9.9,6.2,16.0,333.32085920798124,835.3882520614883,553.2908887305304,43093.625369031855,108003.76687366384,71532.60775730429,5,356,2020,38638.582,98234.58,64255.215,혼잡,만차,만차
뚝섬4주차장,4,1,9.9,6.2,16.0,188.14626896060264,471.54319454341845,312.3105364959788,19424.360175099253,48682.46869591774,32243.171128982995,5,136,2020,19591.473,49704.82,34390.223,만차,만차,만차
뚝섬3주차장,4,1,9.9,6.2,16.0,136.85124707319554,342.98460755370047,227.1641453731039,14504.29652855543,36351.517133258676,24076.18633818589,5,112,2020,14217.008,36991.23,23265.232,만차,만차,만차
뚝섬2주차장,4,0,10.7,5.8,16.8,173.2633036359258,380.5381651817963,321.19853118227786,37675.95686422895,82747.69784321144,69844.3452925596,4,356,2020,33547.4,74195.266,58199.24,여유,만차,혼잡
뚝섬1주차장,4,0,10.7,5.8,16.8,58.612500429981765,128.7306250214991,108.65687454851916,11776.360221526606,25864.41801107633,21831.221767397063,4,67,2020,8590.035,19880.184,16646.732,보통,만차,만차
뚝섬3주차장,4,0,10.7,5.8,16.8,68.90929104605964,151.34546455230299,127.74524440163738,8981.177599669772,19725.358879983487,16649.463520346737,4,112,2020,9930.563,21377.469,18730.469,보통,만차,만차
뚝섬4주차장,4,0,10.7,5.8,16.8,147.32331189157577,323.56616559457876,273.1105225138454,22866.39974545079,50221.46998727254,42390.13026727667,4,136,2020,21793.842,47763.65,39457.312,만차,만차,만차
뚝섬4주차장,4,0,8.9,4.3,14.7,137.68809343456581,297.3794634206493,256.9324431447848,18785.47104832032,40572.95849701411,35054.57045466556,3,136,2020,17415.773,37889.105,31512.7,만차,만차,만차
뚝섬2주차장,4,0,8.9,4.3,14.7,165.94200856131195,358.40241689714094,309.655574541547,28447.51413673436,61441.089629538284,53084.39623372734,3,356,2020,26386.723,59519.24,51583.184,여유,만차,혼잡
뚝섬3주차장,4,0,8.9,4.3,14.7,57.303715186640105,123.76486338894075,106.93142142441911,7075.21808445047,15281.092976553278,13202.688938996249,3,112,2020,11221.379,24568.246,19522.602,보통,만차,만차
뚝섬1주차장,4,0,8.9,4.3,14.7,60.28828368594427,130.2109500237814,112.50076629027429,8908.141085489806,19239.849648563424,16623.009265946766,3,67,2020,9890.821,20555.11,18303.076,혼잡,만차,만차
뚝섬4주차장,4,0,9.4,5.2,14.2,127.65527171884163,265.61570049597356,230.72902778518477,14264.249160044796,29680.00053330489,25781.75030665031,2,136,2020,14816.914,30625.326,25445.393,혼잡,만차,만차
뚝섬2주차장,4,0,9.4,5.2,14.2,153.84096848168096,320.1009723925835,278.0580591257355,23521.30211722041,48941.3954811299,42513.302401649686,2,356,2020,22358.104,48046.973,41806.547,여유,혼잡,보통
뚝섬1주차장,4,0,9.4,5.2,14.2,67.10084795477573,139.61850923506302,121.28064281016123,9896.147618793662,20591.176115051643,17886.676266154693,2,67,2020,8640.979,18957.709,15786.409,혼잡,만차,만차
뚝섬3주차장,4,0,9.4,5.2,14.2,66.48712068689669,138.3415106749862,120.17136863811706,7065.84203509146,14702.084422164151,12771.073542744385,2,112,2020,8274.27,17183.555,15819.935,보통,만차,만차
뚝섬3주차장,4,0,10.6,6.0,16.8,55.30249643366618,118.10237161198286,105.59513195435093,6636.497788873036,14172.707899429384,12671.794311697575,1,112,2020,8817.08,16617.51,16367.685,여유,만차,혼잡
뚝섬2주차장,4,0,10.6,6.0,16.8,159.9609843081312,341.60793509272463,305.4310805991441,26570.96647646219,56744.168152639075,50734.86537089872,1,356,2020,30447.45,67594.37,53843.297,보통,만차,혼잡
뚝섬1주차장,4,0,10.6,6.0,16.8,48.16669044222538,102.8633559201141,91.9699536376605,5667.812125534949,12104.0115192582,10822.176355206848,1,67,2020,7577.395,15575.026,14378.599,혼잡,만차,만차
뚝섬4주차장,4,0,10.6,6.0,16.8,132.60706134094147,283.1917082738944,253.20123038516405,21697.805634807413,46337.19035306704,41430.00401212554,1,136,2020,20357.76,42937.008,36505.734,혼잡,만차,만차
뚝섬3주차장,4,0,9.3,2.9,16.1,66.75013007284079,138.76635201427084,119.48351791288835,9076.169224765868,18868.381113423515,16246.449661810611,0,112,2020,10193.004,20266.354,18464.104,보통,만차,만차
뚝섬1주차장,4,0,9.3,2.9,16.1,51.75702393340271,107.59729448491153,92.64568158168574,10835.497268470343,22525.83517912888,19395.66755240077,0,67,2020,8885.41,19174.725,16546.938,보통,만차,만차
뚝섬2주차장,4,0,9.3,2.9,16.1,160.2003121748179,333.03924483425,286.760442990932,32948.27497398543,68495.92530102571,58977.79972498884,0,356,2020,30653.97,65261.15,54285.965,여유,혼잡,혼잡
뚝섬4주차장,4,0,9.3,2.9,16.1,130.83025494276794,271.98204994797084,234.18769510926117,20372.550468262227,42352.34458153708,36467.10495020068,0,136,2020,20081.084,42260.4,36476.73,혼잡,만차,만차
뚝섬4주차장,4,1,7.2,1.9,13.7,172.356599861783,474.0103662750518,342.63303386316517,19184.561761966284,52760.852528469695,38137.58570956402,6,136,2020,18595.668,41764.816,34673.996,만차,만차,만차
뚝섬3주차장,4,1,7.2,1.9,13.7,106.82972266458339,293.8001562453051,212.3701210901115,10356.034974910608,28480.88170427571,20587.08332081368,6,112,2020,11121.889,32767.12,22344.81,혼잡,만차,만차
뚝섬1주차장,4,1,7.2,1.9,13.7,80.16586040082929,220.46993780234968,159.36420179682102,10511.835581863525,28909.360235569846,20896.80418256663,6,67,2020,10422.765,27827.875,20444.633,만차,만차,만차
뚝섬2주차장,4,1,7.2,1.9,13.7,279.3605961359334,768.2898049938403,555.3495988702263,38833.73696703825,106799.47213124606,77198.79090171569,6,356,2020,37197.008,99502.27,74126.82,보통,만차,만차
뚝섬4주차장,4,1,8.9,5.0,13.3,189.9932302354608,463.6617021726713,319.3450675918678,21700.233979986875,52957.50491865705,36474.26110135606,5,136,2020,16627.13,40476.81,27547.129,만차,만차,만차
뚝섬2주차장,4,1,8.9,5.0,13.3,306.5666716029532,748.1488925088324,515.2844358882141,44416.629080369785,108394.86132560452,74656.50959402567,5,356,2020,28113.805,81731.93,50235.51,보통,만차,만차
뚝섬3주차장,4,1,8.9,5.0,13.3,105.83384459159277,258.2781527005014,177.8880027079058,12164.057839175777,29685.30908206224,20445.633078761977,5,112,2020,11200.292,29311.432,20028.172,혼잡,만차,만차
뚝섬1주차장,4,1,8.9,5.0,13.3,99.39008652605298,242.55273011910555,167.0571833548414,11847.3373669847,28912.380735788785,19913.28189722651,5,67,2020,9982.978,26599.744,17223.836,만차,만차,만차
뚝섬1주차장,4,0,10.0,5.3,16.3,56.70375204482963,125.7791409975288,104.51710695764157,15045.263826528837,33373.10657477986,27731.62959869131,4,67,2020,9391.384,21307.36,16974.123,보통,만차,만차
뚝섬3주차장,4,0,10.0,5.3,16.3,68.55819498103094,152.0744317984059,126.36737322056315,13531.846611673802,30016.07444920121,24942.078939124985,4,112,2020,12124.571,27517.707,23119.527,보통,만차,만차
뚝섬4주차장,4,0,10.0,5.3,16.3,155.09562841530055,344.03005464480873,285.8743169398907,22171.36462357732,49180.08238488044,40866.55299154224,4,136,2020,21708.176,49332.457,40847.223,만차,만차,만차
뚝섬2주차장,4,0,10.0,5.3,16.3,195.20316034944832,432.9957885211096,359.80105112944204,31351.840381469494,69544.03209077303,57788.127527757475,4,356,2020,32388.549,70219.36,58891.22,보통,만차,만차
뚝섬2주차장,4,0,9.3,3.4,15.5,195.89454676778618,445.9890213073311,370.11643192488265,34390.52654387865,78296.19317443119,64976.28028169014,3,356,2020,28216.477,65094.703,56454.992,보통,만차,만차
뚝섬3주차장,4,0,9.3,3.4,15.5,72.00866738894908,163.94062838569877,136.05070422535212,8232.990971469844,18743.87851209823,15555.130516431924,3,112,2020,9676.751,21543.56,18138.139,보통,만차,만차
뚝섬1주차장,4,0,9.3,3.4,15.5,44.90863127482845,102.24254243409172,84.84882629107982,7076.206572769953,16110.251643192487,13369.541784037558,3,67,2020,9415.53,22590.553,17656.992,보통,만차,혼잡
뚝섬4주차장,4,0,9.3,3.4,15.5,162.79378837125316,370.62921632358245,307.5769953051643,23120.008667388945,52636.84062838569,43682.15070422535,3,136,2020,16062.091,35563.895,30850.219,혼잡,만차,만차
뚝섬2주차장,4,0,11.3,6.0,17.4,194.99052295250638,434.74791053667167,360.26156651082186,30873.69642760437,68835.52497427659,57041.77859811903,2,356,2020,29195.252,67400.41,56128.234,보통,만차,만차
뚝섬1주차장,4,0,11.3,6.0,17.4,47.467389930862666,105.83257216094734,87.70003790818997,6377.56882141632,14219.33064967417,11783.100528909508,2,67,2020,13019.604,32362.941,24372.195,만차,만차,만차
뚝섬4주차장,4,0,11.3,6.0,17.4,173.7188295395057,387.32086575085293,320.9603047096413,28625.9874902973,63824.06724190841,52888.94526779428,2,136,2020,24074.443,56181.36,46097.707,만차,만차,만차
뚝섬3주차장,4,0,11.3,6.0,17.4,70.70868458580787,157.65100998249002,130.64030543170207,7962.506940809066,17753.08462552124,14711.408433669692,2,112,2020,10692.348,21480.107,17721.094,보통,만차,만차
뚝섬3주차장,3,0,11.9,4.7,18.6,90.16760180995473,194.66309502262442,163.1693031674208,9896.296832579183,21365.14371040724,17908.559457013573,1,112,2020,10043.384,22313.17,18490.611,보통,만차,만차
뚝섬4주차장,3,0,11.9,4.7,18.6,176.10859728506782,380.2013574660633,318.6900452488687,24000.884705882345,51815.579058823525,43432.53623529411,1,136,2020,22154.336,47009.08,39277.527,만차,만차,만차
뚝섬1주차장,3,0,11.9,4.7,18.6,46.89520361990949,101.24219004524886,84.86260633484162,9302.156742081446,20082.452959276015,16833.39029864253,1,67,2020,9181.118,19878.459,16478.701,보통,만차,만차
뚝섬2주차장,3,0,11.9,4.7,18.6,220.5885972850678,476.22935746606333,399.1820452488687,27103.81755656108,58514.50971945701,49047.672723981894,1,356,2020,28971.16,62211.414,52270.613,보통,만차,만차
뚝섬1주차장,3,0,10.2,4.3,16.9,47.90029254476679,101.86092011850857,85.2387873367246,9023.192129241432,19187.996645983563,16056.811224774998,0,67,2020,9741.187,21295.398,18224.86,보통,만차,만차
뚝섬4주차장,3,0,10.2,4.3,16.9,166.9376152943149,354.99614288110007,297.0662418245849,22471.352134458786,47785.775057297775,39987.87280824342,0,136,2020,22305.184,48555.62,40481.88,만차,만차,만차
뚝섬3주차장,3,0,10.2,4.3,16.9,91.52013341532039,194.61937503493766,162.86049154974188,12226.60062980975,26000.10822293029,21757.29114725995,0,112,2020,11662.87,24961.986,21329.662,보통,만차,만차
뚝섬2주차장,3,0,10.2,4.3,16.9,229.9214042148806,488.9324165688411,409.1461792162781,40727.682356010206,86608.2225948907,72475.09504909905,0,356,2020,39128.203,84901.69,69150.02,보통,만차,만차
뚝섬4주차장,3,1,8.7,1.3,16.1,181.45600366636114,506.30650779101745,385.2374885426214,23936.29605866178,66788.10412465628,50817.59981668193,6,136,2020,22874.346,65319.605,45800.34,만차,만차,만차
뚝섬3주차장,3,1,8.7,1.3,16.1,108.73831347387718,303.40641613198903,230.85527039413378,13199.78276810266,36830.61338221815,28023.603849679188,6,112,2020,13797.64,38104.906,29419.934,혼잡,만차,만차
뚝섬1주차장,3,1,8.7,1.3,16.1,94.53299725022916,263.77011915673694,200.69688359303387,7989.813932172319,22293.529605866177,16962.656461961502,6,67,2020,9305.01,24036.902,21133.541,만차,만차,만차
뚝섬2주차장,3,1,8.7,1.3,16.1,304.230522456462,848.8773602199817,645.8921173235562,41136.90467461045,114781.9974335472,87335.09789184234,6,356,2020,40845.473,114933.45,86856.64,혼잡,만차,만차
뚝섬1주차장,3,1,7.7,4.5,12.8,87.04063745019918,219.98725099601594,148.97211155378483,9397.907422939817,23752.351541203607,16084.74103585657,5,67,2020,11763.308,29094.129,19964.775,만차,만차,만차
뚝섬2주차장,3,1,7.7,4.5,12.8,329.07469071084074,831.7061857831831,563.219123505976,47607.41111344096,120323.37773118055,81481.21115537846,5,356,2020,45065.266,108617.86,71654.555,혼잡,만차,만차
뚝섬3주차장,3,1,7.7,4.5,12.8,119.29911931222476,301.5176137555043,204.18326693227087,14548.193562591734,36769.22874816523,24899.577689243022,5,112,2020,14551.602,37789.74,26389.377,만차,만차,만차
뚝섬4주차장,3,1,7.7,4.5,12.8,210.15732858041514,531.1534283916964,359.6892430278884,25560.17035017823,64600.992996435314,43746.83665338645,5,136,2020,23580.885,60687.91,40725.656,만차,만차,만차
뚝섬3주차장,3,0,11.9,6.7,15.8,81.16389219535594,186.58418462522428,160.25192317941975,13100.383179064436,30115.90804270968,25865.708778225875,4,112,2020,11777.837,27265.264,23097.086,보통,만차,만차
뚝섬2주차장,3,0,11.9,6.7,15.8,202.72009522625115,466.0245172064597,400.25538756728906,32300.76383534386,74254.83820420345,63775.397960452676,4,356,2020,36390.945,81962.086,70516.49,보통,만차,만차
뚝섬4주차장,3,0,11.9,6.7,15.8,160.81070229360242,369.68081439764063,317.50848330875687,22528.858777337573,51790.62550855437,44481.51571410805,4,136,2020,22630.44,52588.22,43436.926,만차,만차,만차
뚝섬1주차장,3,0,11.9,6.7,15.8,43.99538081617425,101.13909073142997,86.86552845239575,10812.05447083696,24855.367491605517,21347.578037557516,4,67,2020,9874.423,23700.6,21013.174,보통,만차,만차
뚝섬1주차장,3,0,14.8,8.1,20.6,33.74805036780295,74.37208016076399,59.87986947143304,8068.194612931178,17780.23944986265,14315.56593720617,3,67,2020,8464.084,17984.47,15230.685,보통,만차,만차
뚝섬2주차장,3,0,14.8,8.1,20.6,144.43362032410909,318.2947954499364,256.2715842259545,31188.62233365904,68731.75472428605,55338.62294205489,3,356,2020,34275.316,75258.24,62280.66,보통,만차,만차
뚝섬4주차장,3,0,14.8,8.1,20.6,136.80013274091556,301.4725392230969,242.72732803598748,18667.292122195387,41137.94222082926,33121.765656975345,3,136,2020,18534.12,41226.98,32481.482,만차,만차,만차
뚝섬3주차장,3,0,14.8,8.1,20.6,65.68816946590218,144.75994174148704,116.55188879261073,11218.213528511644,24722.07628915396,19904.71018233439,3,112,2020,9801.155,20532.348,16751.959,혼잡,만차,만차
뚝섬4주차장,3,0,12.5,6.1,19.2,195.86475365457497,429.58927991337305,352.545966432052,23706.44439631835,51995.23746616134,42670.318137520306,2,136,2020,24040.648,52525.8,43417.97,만차,만차,만차
뚝섬2주차장,3,0,12.5,6.1,19.2,247.13405522468864,542.0380075798593,444.8279371954521,40347.938982133186,88494.95240931239,72624.10860855441,2,356,2020,40118.25,86412.62,69681.21,보통,만차,만차
뚝섬3주차장,3,0,12.5,6.1,19.2,100.53589604764481,220.50492690850027,180.9591770438549,13942.04569572279,30579.02587980509,25094.928424472117,2,112,2020,14228.106,30910.027,26431.137,혼잡,만차,만차
뚝섬1주차장,3,0,12.5,6.1,19.2,45.6617217108825,100.14964807796426,82.18863021115322,13730.96036816459,30116.05338386573,24714.986247969682,2,67,2020,13200.806,29123.459,24439.781,보통,만차,만차
뚝섬3주차장,3,0,11.4,5.3,17.9,98.75685580920425,212.14236744219966,180.10077674859602,13735.449456640648,29505.50361023995,25049.046933119393,1,112,2020,13548.364,28697.943,24333.18,혼잡,만차,만차
뚝섬1주차장,3,0,11.4,5.3,17.9,42.84156881336152,92.02917365618845,78.12925753045,9087.843209831519,19521.85048501203,16573.306305156446,1,67,2020,10632.277,22240.814,18432.45,보통,만차,만차
뚝섬2주차장,3,0,11.4,5.3,17.9,238.5450732988111,512.4253519072277,435.02957479396105,39009.36031288745,83797.09926336516,71140.54042374736,1,356,2020,36195.547,78315.484,67295.51,보통,만차,만차
뚝섬4주차장,3,0,11.4,5.3,17.9,192.68649259718467,413.91525052877245,351.3982568740428,27739.21183721099,59587.377725913495,50587.41043687551,1,136,2020,23602.54,51852.625,41338.22,만차,만차,만차
뚝섬3주차장,3,0,10.6,5.4,17.0,82.58793351506888,187.96096471300925,154.45110177192186,10278.408393911855,23392.516015447523,19222.07559064062,0,112,2020,11262.436,25280.248,20774.25,보통,만차,만차
뚝섬1주차장,3,0,10.6,5.4,17.0,38.47626079054974,87.56769650159019,71.95604270786006,6165.7236294108725,14032.502233833107,11530.774136756021,0,67,2020,9510.257,21273.07,17848.994,혼잡,만차,만차
뚝섬2주차장,3,0,10.6,5.4,17.0,210.25916250189303,478.5265031046494,393.21433439345753,36430.4119339694,82911.57170982887,68130.01635620173,0,356,2020,35913.273,80951.15,64967.984,보통,만차,만차
뚝섬4주차장,3,0,10.6,5.4,17.0,160.7064023928517,365.74992427684384,300.54367333030444,21087.905781462967,47993.73159927306,39437.36261926397,0,136,2020,21457.223,48048.074,39761.152,만차,만차,만차
뚝섬2주차장,3,1,11.0,6.1,16.5,311.1404274670303,864.2357435197816,657.6238290131878,43018.68628164315,119490.37489768075,90923.93882067606,6,356,2020,42873.266,119970.414,91278.12,혼잡,만차,만차
뚝섬3주차장,3,1,11.0,6.1,16.5,124.08273457632251,344.6570259208731,262.2602395028043,17036.848021828097,47322.211186903136,36008.94079126876,6,112,2020,15993.084,44302.492,32708.963,만차,만차,만차
뚝섬4주차장,3,1,11.0,6.1,16.5,203.0136122479914,563.8984993178717,429.08788843413674,22993.158769137477,63866.691405184174,48598.14982567834,6,136,2020,22882.299,64638.12,48336.434,만차,만차,만차
뚝섬1주차장,3,1,11.0,6.1,16.5,167.36740942852805,464.8862210095498,353.74636956192205,10232.497135061387,28422.181718963162,21627.321145975442,6,67,2020,10228.459,27986.803,22149.293,만차,만차,만차
뚝섬2주차장,3,1,12.8,7.9,19.5,328.77958646859696,816.6305814881092,567.5898320432937,54800.24445354777,136114.1546969664,94604.60084948578,5,356,2020,52971.152,129302.61,88962.625,혼잡,만차,만차
뚝섬1주차장,3,1,12.8,7.9,19.5,147.21187555248912,365.6483689441797,254.13975550333112,14423.309027403458,35824.95909963131,24899.731872965225,5,67,2020,13114.173,30657.48,22997.15,만차,만차,만차
뚝섬4주차장,3,1,12.8,7.9,19.5,201.3367111532739,500.0849270175287,347.5783618291973,22509.78978461007,55910.352946249535,38859.85726914038,5,136,2020,22451.744,58465.836,41012.414,만차,만차,만차
뚝섬3주차장,3,1,12.8,7.9,19.5,133.2008365494491,330.84741596774535,229.95174748280547,16914.203057286384,42011.90112330479,29199.89581940881,5,112,2020,17878.158,45127.105,31469.355,만차,만차,만차
뚝섬2주차장,3,0,8.8,3.1,14.0,182.46295325011363,402.466834504703,349.07021224518337,37067.524773593475,81761.52524563797,70913.94998076855,4,356,2020,37915.777,81345.8,69922.086,보통,만차,혼잡
