주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,년도,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간,예측 이용시간,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬3주차장,411,41778,2024-09-09,112,2024,9,9,0,0,영동대교,2024,84.39,178.79,147.83,8578.003990170555,18173.496070655216,15026.49993917423,40866.62,혼잡,만차,만차
뚝섬4주차장,697,81543,2024-09-09,136,2024,9,9,0,0,청담대교,2024,195.87,281.63,219.5,22915.10388809182,32948.2856384505,25679.610473457677,78411.69,만차,만차,만차
뚝섬4주차장,697,81543,2024-09-09,136,2024,9,9,0,0,영동대교,2024,143.11,303.2,250.69,16742.63806312769,35471.78995695839,29328.57197991392,78411.69,만차,만차,만차
뚝섬1주차장,189,16449,2024-09-09,67,2024,9,9,0,0,청담대교,2024,53.11,76.37,59.52,4622.256031746031,6646.6144444444435,5180.129523809524,20105.52,보통,만차,만차
뚝섬1주차장,189,16449,2024-09-09,67,2024,9,9,0,0,영동대교,2024,38.8,82.22,67.98,3376.8317460317458,7155.750158730159,5916.418095238096,20105.52,보통,만차,만차
뚝섬4주차장,1015,104747,2024-09-08,136,2024,9,8,6,1,청담대교,2024,245.01,435.69,334.3,25284.790610837437,44962.778748768476,34499.430640394094,105093.16,만차,만차,만차
뚝섬4주차장,1015,104747,2024-09-08,136,2024,9,8,6,1,영동대교,2024,188.39,493.74,332.87,19441.662394088667,50953.481556650244,34351.856049261085,105093.16,만차,만차,만차
뚝섬3주차장,841,102498,2024-09-08,112,2024,9,8,6,1,청담대교,2024,203.0,361.0,276.99,24741.190739485606,43997.88106874041,33758.928191773986,102112.48,만차,만차,만차
뚝섬3주차장,841,102498,2024-09-08,112,2024,9,8,6,1,영동대교,2024,156.1,409.1,275.81,19024.670099047573,49859.016896350826,33614.313004601616,102112.48,만차,만차,만차
뚝섬2주차장,1607,178415,2024-09-08,356,2024,9,8,6,1,청담대교,2024,387.91,689.81,529.28,43067.182731798384,76585.22162414437,58762.59564405725,181045.96,만차,만차,만차
뚝섬2주차장,1607,178415,2024-09-08,356,2024,9,8,6,1,영동대교,2024,298.27,781.71,527.02,33115.0230553827,86788.29474175483,58511.682202862474,181045.96,만차,만차,만차
뚝섬1주차장,408,36736,2024-09-08,67,2024,9,8,6,1,청담대교,2024,98.49,175.14,134.38,8867.745006249846,15769.08173819269,12099.173255557462,37615.14,만차,만차,만차
뚝섬1주차장,408,36736,2024-09-08,67,2024,9,8,6,1,영동대교,2024,75.73,198.47,133.8,6818.66980392157,17870.083137254904,12047.24705882353,37615.14,만차,만차,만차
뚝섬2주차장,1772,206075,2024-09-07,356,2024,9,7,5,1,청담대교,2024,471.33,716.27,584.39,54813.70083916953,83299.19483179928,67962.10432903121,198661.88,만차,만차,만차
뚝섬2주차장,1772,206075,2024-09-07,356,2024,9,7,5,1,영동대교,2024,386.78,821.66,563.55,44980.89069351407,95555.60951246902,65538.4997940169,198661.88,만차,만차,만차
뚝섬3주차장,844,110408,2024-09-07,112,2024,9,7,5,1,청담대교,2024,224.5,341.16,278.35,29367.656781317753,44628.3732183268,36411.970000355446,106288.99,만차,만차,만차
뚝섬3주차장,844,110408,2024-09-07,112,2024,9,7,5,1,영동대교,2024,184.22,391.36,268.42,24098.769857819905,51195.82331753555,35113.40682464455,106288.99,만차,만차,만차
뚝섬1주차장,457,47973,2024-09-07,67,2024,9,7,5,1,청담대교,2024,121.56,184.73,150.72,12760.328833067111,19391.375002735167,15821.29616419772,46618.19,만차,만차,만차
뚝섬1주차장,457,47973,2024-09-07,67,2024,9,7,5,1,영동대교,2024,99.75,211.91,145.34,10471.130743982494,22244.985623632387,15256.883632385121,46618.19,만차,만차,만차
뚝섬4주차장,1028,114363,2024-09-07,136,2024,9,7,5,1,청담대교,2024,273.44,415.54,339.03,30419.372107275223,46227.56687191759,37716.06102080719,112589.8,만차,만차,만차
뚝섬4주차장,1028,114363,2024-09-07,136,2024,9,7,5,1,영동대교,2024,224.39,476.68,326.94,24962.708115679805,53029.20675868912,36371.08512563107,112589.8,만차,만차,만차
뚝섬3주차장,510,55362,2024-09-06,112,2024,9,6,4,0,청담대교,2024,139.59,192.56,177.85,15152.90505882353,20902.95435294118,19306.140588235292,51805.77,만차,만차,만차
뚝섬3주차장,510,55362,2024-09-06,112,2024,9,6,4,0,영동대교,2024,106.06,222.13,181.82,11512.89919805494,24112.39203152879,19736.708770416266,51805.77,만차,만차,만차
뚝섬4주차장,786,87030,2024-09-06,136,2024,9,6,4,0,청담대교,2024,215.13,296.77,274.1,23820.31030534351,32859.91488549618,30349.77480916031,84310.71,만차,만차,만차
뚝섬4주차장,786,87030,2024-09-06,136,2024,9,6,4,0,영동대교,2024,163.46,342.34,280.21,18098.909428633226,37905.179577867966,31025.910993498812,84310.71,만차,만차,만차
뚝섬1주차장,253,26362,2024-09-06,67,2024,9,6,4,0,청담대교,2024,69.25,95.52,88.23,7215.685770750987,9952.95747035573,9193.35675889328,24322.64,만차,만차,만차
뚝섬1주차장,253,26362,2024-09-06,67,2024,9,6,4,0,영동대교,2024,52.61,110.19,90.19,5482.053915174512,11481.99051345903,9397.955571366458,24322.64,만차,만차,만차
뚝섬2주차장,651,74425,2024-09-06,356,2024,9,6,4,0,청담대교,2024,178.18,245.8,227.02,20370.27112135177,28100.867895545318,25953.86098310292,76177.99,여유,보통,보통
뚝섬2주차장,651,74425,2024-09-06,356,2024,9,6,4,0,영동대교,2024,135.38,283.54,232.08,15477.198924731181,32415.460061443933,26532.341013824887,76177.99,여유,보통,보통
뚝섬4주차장,703,74820,2024-09-05,136,2024,9,5,3,0,청담대교,2024,206.06,261.96,234.98,21930.880796586058,27880.2947368421,25008.824466571834,78842.29,만차,만차,만차
뚝섬4주차장,703,74820,2024-09-05,136,2024,9,5,3,0,영동대교,2024,139.82,292.68,270.5,14880.98492176387,31149.811664295874,28789.203413940257,78842.29,만차,만차,만차
뚝섬3주차장,347,34320,2024-09-05,112,2024,9,5,3,0,청담대교,2024,101.71,129.3,115.99,10059.61729106628,12788.403458213257,11471.97925072046,35631.8,보통,만차,만차
뚝섬3주차장,347,34320,2024-09-05,112,2024,9,5,3,0,영동대교,2024,69.01,144.47,133.52,6825.427089337177,14288.790778097982,13205.782132564842,35631.8,보통,만차,만차
뚝섬2주차장,500,60501,2024-09-05,356,2024,9,5,3,0,청담대교,2024,146.55,186.32,167.13,17732.843100000002,22545.09264,20223.06426,69205.6,여유,보통,보통
뚝섬2주차장,500,60501,2024-09-05,356,2024,9,5,3,0,영동대교,2024,99.44,208.17,192.39,12032.43888,25188.98634,23279.57478,69205.6,여유,보통,보통
뚝섬1주차장,210,20234,2024-09-05,67,2024,9,5,3,0,청담대교,2024,61.55,78.25,70.19,5930.771465307871,7539.932853945426,6763.295680746702,20082.36,보통,만차,만차
뚝섬1주차장,210,20234,2024-09-05,67,2024,9,5,3,0,영동대교,2024,41.77,87.43,80.8,4024.6389523809526,8424.088666666668,7785.27238095238,20082.36,보통,만차,만차
뚝섬4주차장,829,91577,2024-09-04,136,2024,9,4,2,0,영동대교,2024,166.64,346.93,315.44,18407.97008479994,38323.79417618606,34845.235739014,89211.94,만차,만차,만차
뚝섬4주차장,829,91577,2024-09-04,136,2024,9,4,2,0,청담대교,2024,234.7,335.43,258.87,25926.56441495778,37053.887949336546,28596.54763570567,89211.94,만차,만차,만차
뚝섬3주차장,409,38578,2024-09-04,112,2024,9,4,2,0,영동대교,2024,82.21,171.16,155.63,7754.272322738386,16144.279902200487,14679.447775061124,39459.32,혼잡,만차,만차
뚝섬3주차장,409,38578,2024-09-04,112,2024,9,4,2,0,청담대교,2024,115.79,165.49,127.72,10921.629877750613,15609.469975550124,12046.900146699265,39459.32,혼잡,만차,만차
뚝섬1주차장,243,21465,2024-09-04,67,2024,9,4,2,0,영동대교,2024,48.85,101.69,92.46,4315.083333333333,8982.616666666667,8167.299999999999,21093.97,혼잡,만차,만차
뚝섬1주차장,243,21465,2024-09-04,67,2024,9,4,2,0,청담대교,2024,68.8,98.32,75.88,6077.333333333333,8684.933333333332,6702.733333333334,21093.97,혼잡,만차,만차
뚝섬2주차장,655,80482,2024-09-04,356,2024,9,4,2,0,영동대교,2024,131.66,274.11,249.23,16177.496366412213,33680.79545038168,30623.708183206105,78854.82,여유,보통,보통
뚝섬2주차장,655,80482,2024-09-04,356,2024,9,4,2,0,청담대교,2024,185.44,265.03,204.54,22785.273629410236,32564.60887620036,25132.1174943894,78854.82,여유,보통,보통
뚝섬2주차장,699,80675,2024-09-03,356,2024,9,3,1,0,영동대교,2024,142.07,297.38,259.55,16396.991773962804,34322.0765379113,29955.931688125893,79716.16,여유,보통,보통
뚝섬2주차장,699,80675,2024-09-03,356,2024,9,3,1,0,청담대교,2024,201.59,273.03,224.39,23266.152487088882,31511.273443870614,25897.574069040496,79716.16,여유,보통,보통
뚝섬1주차장,207,19179,2024-09-03,67,2024,9,3,1,0,영동대교,2024,42.07,88.06,76.86,3898.065268853568,8159.344606019614,7121.590125126817,18942.66,보통,만차,만차
뚝섬1주차장,207,19179,2024-09-03,67,2024,9,3,1,0,청담대교,2024,59.7,80.85,66.45,5531.3347826086965,7490.928260869564,6156.73695652174,18942.66,보통,만차,만차
뚝섬4주차장,807,85392,2024-09-03,136,2024,9,3,1,0,영동대교,2024,164.02,343.32,299.65,17355.84807742351,36328.556041586635,31707.595880989848,84692.38,만차,만차,만차
뚝섬4주차장,807,85392,2024-09-03,136,2024,9,3,1,0,청담대교,2024,232.73,315.21,259.06,24626.12163568773,33353.67078066914,27412.20758364312,84692.38,만차,만차,만차
뚝섬3주차장,453,50527,2024-09-03,112,2024,9,3,1,0,영동대교,2024,92.07,192.72,168.21,10269.36178807947,21495.725033112583,18761.913178807947,49643.91,혼잡,만차,만차
뚝섬3주차장,453,50527,2024-09-03,112,2024,9,3,1,0,청담대교,2024,130.64,176.94,145.42,14571.406799116998,19735.645430463574,16219.947770419425,49643.91,혼잡,만차,만차
뚝섬3주차장,411,39247,2024-09-02,112,2024,9,2,0,0,영동대교,2024,84.35,180.02,146.64,8054.510717500791,17189.958735797183,14002.530546702026,42112.06,혼잡,만차,만차
뚝섬3주차장,411,39247,2024-09-02,112,2024,9,2,0,0,청담대교,2024,110.79,170.7,129.51,10579.501532846714,16300.396350364963,12367.102116788321,42112.06,혼잡,만차,만차
뚝섬2주차장,629,72650,2024-09-02,356,2024,9,2,0,0,영동대교,2024,129.08,275.5,224.41,14909.07963560629,31820.97489626226,25919.945468131446,73702.86,여유,보통,보통
뚝섬2주차장,629,72650,2024-09-02,356,2024,9,2,0,0,청담대교,2024,169.55,261.24,198.21,19583.159777424484,30173.427662957078,22893.412559618442,73702.86,여유,보통,보통
뚝섬4주차장,718,79541,2024-09-02,136,2024,9,2,0,0,영동대교,2024,147.35,314.48,256.17,16323.630013927575,34838.51487465181,28378.855111420617,79661.4,만차,만차,만차
뚝섬4주차장,718,79541,2024-09-02,136,2024,9,2,0,0,청담대교,2024,193.54,298.21,226.25,21440.619972144843,33036.10252089136,25064.27750696379,79661.4,만차,만차,만차
뚝섬1주차장,227,19394,2024-09-02,67,2024,9,2,0,0,영동대교,2024,46.59,99.43,80.99,3980.2936434518306,8494.539535703274,6919.166820844896,19205.63,보통,만차,만차
뚝섬1주차장,227,19394,2024-09-02,67,2024,9,2,0,0,청담대교,2024,61.19,94.28,71.53,5227.836387665197,8054.917709251101,6111.2459030837,19205.63,보통,만차,만차
뚝섬2주차장,1425,160793,2024-09-01,356,2024,9,1,6,1,영동대교,2024,259.96,681.61,483.43,29333.156687719296,76910.95910877193,54548.884203508765,164905.07,혼잡,만차,만차
뚝섬2주차장,1425,160793,2024-09-01,356,2024,9,1,6,1,청담대교,2024,313.18,634.35,477.47,35338.35209824562,71578.27336842105,53876.374533333335,164905.07,혼잡,만차,만차
뚝섬4주차장,1121,110610,2024-09-01,136,2024,9,1,6,1,영동대교,2024,204.5,536.2,380.3,20178.184656556645,52907.29884032115,37524.51650312221,107676.15,만차,만차,만차
뚝섬4주차장,1121,110610,2024-09-01,136,2024,9,1,6,1,청담대교,2024,246.37,499.02,375.61,24309.532292595897,49238.71739518287,37061.75031222123,107676.15,만차,만차,만차
뚝섬3주차장,714,89072,2024-09-01,112,2024,9,1,6,1,영동대교,2024,130.25,341.52,242.22,16249.006288603481,42605.455874732135,30217.537836664378,90205.52,만차,만차,만차
뚝섬3주차장,714,89072,2024-09-01,112,2024,9,1,6,1,청담대교,2024,156.92,317.84,239.24,19575.87988795518,39650.76257703081,29845.35753501401,90205.52,만차,만차,만차
뚝섬1주차장,408,39042,2024-09-01,67,2024,9,1,6,1,영동대교,2024,74.43,195.15,138.41,7122.468835020466,18674.59079879409,13244.940366185445,37549.63,만차,만차,만차
뚝섬1주차장,408,39042,2024-09-01,67,2024,9,1,6,1,청담대교,2024,89.67,181.62,136.71,8580.627794117647,17379.431470588235,13081.940735294118,37549.63,만차,만차,만차
뚝섬1주차장,425,42028,2024-08-31,67,2024,8,31,5,1,청담대교,2024,117.47,171.01,136.52,11616.5392,16911.07830588235,13500.382494117648,24913.76,만차,만차,만차
뚝섬1주차장,425,42028,2024-08-31,67,2024,8,31,5,1,영동대교,2024,88.94,195.36,140.7,8795.224282352941,19319.03548235294,13913.740235294117,24913.76,만차,만차,만차
뚝섬4주차장,1101,108108,2024-08-31,136,2024,8,31,5,1,청담대교,2024,304.32,443.01,353.66,29881.676091517635,43499.87291437706,34726.450994105304,98556.38,만차,만차,만차
뚝섬4주차장,1101,108108,2024-08-31,136,2024,8,31,5,1,영동대교,2024,230.4,506.1,364.5,22623.145504087195,49694.331335149865,35790.52316076295,98556.38,만차,만차,만차
뚝섬2주차장,1649,162302,2024-08-31,356,2024,8,31,5,1,청담대교,2024,455.79,663.52,529.69,44860.90271679806,65306.624038811395,52134.473244390545,158146.25,만차,만차,만차
뚝섬2주차장,1649,162302,2024-08-31,356,2024,8,31,5,1,영동대교,2024,345.08,758.0,545.92,33964.32635536689,74605.77077016373,53731.90287446937,158146.25,만차,만차,만차
뚝섬3주차장,762,102548,2024-08-31,112,2024,8,31,5,1,청담대교,2024,210.62,306.61,244.77,28344.697847769028,41262.78514435696,32940.51700787401,100894.93,만차,만차,만차
뚝섬3주차장,762,102548,2024-08-31,112,2024,8,31,5,1,영동대교,2024,159.46,350.27,252.27,21459.71664041995,47138.43564304462,33949.847716535434,100894.93,만차,만차,만차
뚝섬2주차장,1098,133318,2024-08-30,356,2024,8,30,4,0,청담대교,2024,317.71,427.21,353.09,38575.661223486124,51870.91445433101,42871.42432218286,124646.77,보통,만차,만차
뚝섬2주차장,1098,133318,2024-08-30,356,2024,8,30,4,0,영동대교,2024,217.28,473.15,407.58,26381.66778080345,57448.84991939964,49487.48229979691,124646.77,보통,만차,만차
뚝섬1주차장,335,24753,2024-08-30,67,2024,8,30,4,0,청담대교,2024,96.93,130.34,107.73,7162.114298507463,9630.76423880597,7960.121462686568,24327.83,만차,만차,만차
뚝섬1주차장,335,24753,2024-08-30,67,2024,8,30,4,0,영동대교,2024,66.29,144.36,124.35,4898.138417910448,10666.69576119403,9188.165820895521,24327.83,만차,만차,만차
뚝섬4주차장,828,80662,2024-08-30,136,2024,8,30,4,0,청담대교,2024,239.58,322.16,266.26,23339.374347826088,31384.142415458937,25938.483236714976,80329.81,만차,만차,만차
뚝섬4주차장,828,80662,2024-08-30,136,2024,8,30,4,0,영동대교,2024,163.85,356.8,307.35,15961.918719806763,34758.69758454106,29941.383695652177,80329.81,만차,만차,만차
뚝섬3주차장,603,61307,2024-08-30,112,2024,8,30,4,0,청담대교,2024,174.48,234.61,193.91,17739.37870646766,23852.7948092869,19714.826484245437,59912.65,만차,만차,만차
뚝섬3주차장,603,61307,2024-08-30,112,2024,8,30,4,0,영동대교,2024,119.32,259.84,223.83,12131.46360636163,26418.366606411382,22757.169787226987,59912.65,만차,만차,만차
뚝섬3주차장,494,49447,2024-08-29,112,2024,8,29,3,0,영동대교,2024,98.06,208.25,187.69,9815.3295951417,20844.813259109313,18786.85714574899,49661.62,만차,만차,만차
뚝섬3주차장,494,49447,2024-08-29,112,2024,8,29,3,0,청담대교,2024,140.06,198.95,154.99,14019.325546558704,19913.928441295546,15513.74601214575,49661.62,만차,만차,만차
뚝섬1주차장,254,19017,2024-08-29,67,2024,8,29,3,0,영동대교,2024,50.42,107.07,96.51,3774.9493700787402,8016.339330708661,7225.7112992125985,19070.4,혼잡,만차,만차
뚝섬1주차장,254,19017,2024-08-29,67,2024,8,29,3,0,청담대교,2024,72.01,102.29,79.69,5391.606638056616,7658.761880388992,5966.631481554391,19070.4,혼잡,만차,만차
뚝섬4주차장,776,74918,2024-08-29,136,2024,8,29,3,0,영동대교,2024,154.04,327.12,294.84,14871.609175257732,31581.412577319585,28464.97824742268,74974.27,만차,만차,만차
뚝섬4주차장,776,74918,2024-08-29,136,2024,8,29,3,0,청담대교,2024,220.01,312.52,243.47,21240.60461340206,30171.87288659794,23505.5225,74974.27,만차,만차,만차
뚝섬2주차장,734,89921,2024-08-29,356,2024,8,29,3,0,영동대교,2024,145.7,309.42,278.88,17849.441008174384,37906.479318801095,34165.07967302452,88221.61,여유,혼잡,보통
뚝섬2주차장,734,89921,2024-08-29,356,2024,8,29,3,0,청담대교,2024,208.1,295.6,230.3,25493.951089918257,36213.41634877384,28213.632561307903,88221.61,여유,혼잡,보통
뚝섬1주차장,237,22105,2024-08-28,67,2024,8,28,2,0,청담대교,2024,66.91,97.06,73.03,6240.69852320675,9052.79029535865,6811.511181434599,21242.36,혼잡,만차,만차
뚝섬1주차장,237,22105,2024-08-28,67,2024,8,28,2,0,영동대교,2024,47.41,100.87,88.72,4421.932700421941,9408.149156118145,8274.918143459916,21242.36,혼잡,만차,만차
뚝섬3주차장,499,53237,2024-08-28,112,2024,8,28,2,0,청담대교,2024,140.89,204.35,153.76,15031.184228456914,21801.56503006012,16404.250741482967,53186.51,만차,만차,만차
뚝섬3주차장,499,53237,2024-08-28,112,2024,8,28,2,0,영동대교,2024,99.82,212.38,186.8,10649.533747494988,22658.264649298595,19929.201603206413,53186.51,만차,만차,만차
뚝섬4주차장,741,71085,2024-08-28,136,2024,8,28,2,0,청담대교,2024,209.21,303.46,228.33,20069.76093117409,29111.274089068822,21903.964979757086,70381.17,만차,만차,만차
뚝섬4주차장,741,71085,2024-08-28,136,2024,8,28,2,0,영동대교,2024,148.23,315.37,277.4,14219.877935222672,30253.81437246964,26611.307692307688,70381.17,만차,만차,만차
뚝섬2주차장,655,80015,2024-08-28,356,2024,8,28,2,0,청담대교,2024,184.93,268.24,201.83,22591.105267175575,32768.28030534351,24655.61442748092,78385.64,여유,보통,보통
뚝섬2주차장,655,80015,2024-08-28,356,2024,8,28,2,0,영동대교,2024,131.03,278.77,245.2,16006.664809160306,34054.62832061068,29953.706870229005,78385.64,여유,보통,보통
뚝섬3주차장,456,54269,2024-08-27,112,2024,8,27,1,0,청담대교,2024,119.72,191.16,145.12,14247.992719298245,22750.13605263158,17270.871228070177,56661.61,혼잡,만차,만차
뚝섬3주차장,456,54269,2024-08-27,112,2024,8,27,1,0,영동대교,2024,87.81,192.49,175.7,10450.352828947369,22908.420635964914,20910.226535087717,56661.61,혼잡,만차,만차
뚝섬2주차장,652,77529,2024-08-27,356,2024,8,27,1,0,청담대교,2024,171.18,273.32,207.5,20354.929785276076,32500.347055214723,24673.7231595092,74719.6,여유,보통,보통
