지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간
PLT-005,뚝섬3주차장,219,14705.0,2021-02-23,2021,2,23,평일,67.14611872146119
PLT-005,뚝섬2주차장,546,61109.0,2021-02-22,2021,2,22,평일,111.92124542124542
PLT-005,뚝섬1주차장,152,10703.0,2021-02-22,2021,2,22,평일,70.41447368421052
PLT-005,뚝섬3주차장,266,20617.0,2021-02-22,2021,2,22,평일,77.50751879699249
PLT-005,뚝섬4주차장,505,47797.0,2021-02-22,2021,2,22,평일,94.64752475247525
PLT-005,뚝섬1주차장,434,21961.0,2021-02-21,2021,2,21,주말,50.60138248847926
PLT-005,뚝섬2주차장,1319,119820.0,2021-02-21,2021,2,21,주말,90.84154662623199
PLT-005,뚝섬3주차장,681,60520.0,2021-02-21,2021,2,21,주말,88.86930983847283
PLT-005,뚝섬4주차장,1038,85364.0,2021-02-21,2021,2,21,주말,82.23892100192678
PLT-005,뚝섬1주차장,278,16935.0,2021-02-20,2021,2,20,주말,60.91726618705036
PLT-005,뚝섬3주차장,629,51299.0,2021-02-20,2021,2,20,주말,81.55643879173292
PLT-005,뚝섬4주차장,968,72606.0,2021-02-20,2021,2,20,주말,75.00619834710744
PLT-005,뚝섬2주차장,1276,105300.0,2021-02-20,2021,2,20,주말,82.52351097178683
PLT-005,뚝섬2주차장,553,62010.0,2021-02-19,2021,2,19,평일,112.13381555153707
PLT-005,뚝섬3주차장,238,19258.0,2021-02-19,2021,2,19,평일,80.91596638655462
PLT-005,뚝섬4주차장,534,45425.0,2021-02-19,2021,2,19,평일,85.06554307116104
PLT-005,뚝섬1주차장,159,11237.0,2021-02-19,2021,2,19,평일,70.67295597484276
PLT-005,뚝섬2주차장,477,63996.0,2021-02-18,2021,2,18,평일,134.16352201257862
PLT-005,뚝섬3주차장,179,17272.0,2021-02-18,2021,2,18,평일,96.49162011173185
PLT-005,뚝섬1주차장,115,7894.0,2021-02-18,2021,2,18,평일,68.64347826086957
PLT-005,뚝섬4주차장,331,36052.0,2021-02-18,2021,2,18,평일,108.91842900302115
PLT-005,뚝섬2주차장,443,56550.0,2021-02-17,2021,2,17,평일,127.65237020316027
PLT-005,뚝섬1주차장,107,6859.0,2021-02-17,2021,2,17,평일,64.10280373831776
PLT-005,뚝섬4주차장,347,36538.0,2021-02-17,2021,2,17,평일,105.29682997118155
PLT-005,뚝섬3주차장,159,14352.0,2021-02-17,2021,2,17,평일,90.26415094339623
PLT-005,뚝섬4주차장,335,35910.0,2021-02-16,2021,2,16,평일,107.19402985074628
PLT-005,뚝섬1주차장,84,5079.0,2021-02-16,2021,2,16,평일,60.464285714285715
PLT-005,뚝섬3주차장,158,15421.0,2021-02-16,2021,2,16,평일,97.60126582278481
PLT-005,뚝섬2주차장,378,52286.0,2021-02-16,2021,2,16,평일,138.32275132275132
PLT-005,뚝섬1주차장,126,7002.0,2021-02-15,2021,2,15,평일,55.57142857142857
PLT-005,뚝섬2주차장,465,57445.0,2021-02-15,2021,2,15,평일,123.53763440860214
PLT-005,뚝섬3주차장,179,14312.0,2021-02-15,2021,2,15,평일,79.95530726256983
PLT-005,뚝섬4주차장,361,38230.0,2021-02-15,2021,2,15,평일,105.90027700831025
PLT-005,뚝섬2주차장,947,77644.0,2021-02-14,2021,2,14,주말,81.98944033790919
PLT-005,뚝섬1주차장,238,19043.0,2021-02-14,2021,2,14,주말,80.0126050420168
PLT-005,뚝섬3주차장,582,43870.0,2021-02-14,2021,2,14,주말,75.37800687285224
PLT-005,뚝섬4주차장,991,68699.0,2021-02-14,2021,2,14,주말,69.32290615539858
PLT-005,뚝섬1주차장,315,15850.0,2021-02-13,2021,2,13,휴일,50.317460317460316
PLT-005,뚝섬2주차장,1365,105880.0,2021-02-13,2021,2,13,휴일,77.56776556776556
PLT-005,뚝섬4주차장,1232,83264.0,2021-02-13,2021,2,13,휴일,67.58441558441558
PLT-005,뚝섬3주차장,833,59578.0,2021-02-13,2021,2,13,휴일,71.52220888355342
PLT-005,뚝섬4주차장,1013,64397.0,2021-02-12,2021,2,12,휴일,63.570582428430406
PLT-005,뚝섬2주차장,967,71702.0,2021-02-12,2021,2,12,휴일,74.14891416752843
PLT-005,뚝섬3주차장,617,41433.0,2021-02-12,2021,2,12,휴일,67.15235008103728
PLT-005,뚝섬1주차장,212,11246.0,2021-02-12,2021,2,12,휴일,53.04716981132076
PLT-005,뚝섬2주차장,864,60274.0,2021-02-11,2021,2,11,휴일,69.76157407407408
PLT-005,뚝섬4주차장,823,58840.0,2021-02-11,2021,2,11,휴일,71.49453219927096
PLT-005,뚝섬1주차장,198,13234.0,2021-02-11,2021,2,11,휴일,66.83838383838383
PLT-005,뚝섬3주차장,463,31291.0,2021-02-11,2021,2,11,휴일,67.58315334773218
PLT-005,뚝섬2주차장,623,63418.0,2021-02-10,2021,2,10,평일,101.79454253611557
PLT-005,뚝섬4주차장,516,40909.0,2021-02-10,2021,2,10,평일,79.28100775193798
PLT-005,뚝섬1주차장,157,11926.0,2021-02-10,2021,2,10,평일,75.96178343949045
PLT-005,뚝섬3주차장,294,22947.0,2021-02-10,2021,2,10,평일,78.05102040816327
PLT-005,뚝섬3주차장,189,17135.0,2021-02-09,2021,2,9,평일,90.66137566137566
PLT-005,뚝섬4주차장,429,42566.0,2021-02-09,2021,2,9,평일,99.22144522144522
PLT-005,뚝섬1주차장,125,8601.0,2021-02-09,2021,2,9,평일,68.808
PLT-005,뚝섬2주차장,549,66688.0,2021-02-09,2021,2,9,평일,121.47176684881603
PLT-005,뚝섬4주차장,335,32798.0,2021-02-08,2021,2,8,평일,97.9044776119403
PLT-005,뚝섬3주차장,190,13296.0,2021-02-08,2021,2,8,평일,69.97894736842105
PLT-005,뚝섬1주차장,97,6850.0,2021-02-08,2021,2,8,평일,70.61855670103093
PLT-005,뚝섬2주차장,476,60273.0,2021-02-08,2021,2,8,평일,126.62394957983193
PLT-005,뚝섬4주차장,801,56337.0,2021-02-07,2021,2,7,주말,70.33333333333333
PLT-005,뚝섬2주차장,800,60049.0,2021-02-07,2021,2,7,주말,75.06125
PLT-005,뚝섬1주차장,168,10701.0,2021-02-07,2021,2,7,주말,63.69642857142857
PLT-005,뚝섬3주차장,460,29866.0,2021-02-07,2021,2,7,주말,64.92608695652174
PLT-005,뚝섬1주차장,216,10436.0,2021-02-06,2021,2,6,주말,48.31481481481482
PLT-005,뚝섬4주차장,818,53891.0,2021-02-06,2021,2,6,주말,65.88141809290954
PLT-005,뚝섬3주차장,464,35308.0,2021-02-06,2021,2,6,주말,76.09482758620689
PLT-005,뚝섬2주차장,776,62172.0,2021-02-06,2021,2,6,주말,80.11855670103093
PLT-005,뚝섬2주차장,629,67940.0,2021-02-05,2021,2,5,평일,108.01271860095389
PLT-005,뚝섬3주차장,262,20082.0,2021-02-05,2021,2,5,평일,76.64885496183206
PLT-005,뚝섬4주차장,518,43847.0,2021-02-05,2021,2,5,평일,84.64671814671814
PLT-005,뚝섬1주차장,139,8731.0,2021-02-05,2021,2,5,평일,62.81294964028777
PLT-005,뚝섬2주차장,491,59715.0,2021-02-04,2021,2,4,평일,121.61914460285132
PLT-005,뚝섬1주차장,96,6536.0,2021-02-04,2021,2,4,평일,68.08333333333333
PLT-005,뚝섬4주차장,336,28950.0,2021-02-04,2021,2,4,평일,86.16071428571429
PLT-005,뚝섬3주차장,172,15771.0,2021-02-04,2021,2,4,평일,91.69186046511628
PLT-005,뚝섬1주차장,94,6041.0,2021-02-03,2021,2,3,평일,64.26595744680851
PLT-005,뚝섬2주차장,465,61784.0,2021-02-03,2021,2,3,평일,132.86881720430108
PLT-005,뚝섬3주차장,137,12911.0,2021-02-03,2021,2,3,평일,94.24087591240875
PLT-005,뚝섬4주차장,360,35104.0,2021-02-03,2021,2,3,평일,97.5111111111111
PLT-005,뚝섬1주차장,99,6334.0,2021-02-02,2021,2,2,평일,63.97979797979798
PLT-005,뚝섬2주차장,502,64908.0,2021-02-02,2021,2,2,평일,129.29880478087648
PLT-005,뚝섬3주차장,165,14157.0,2021-02-02,2021,2,2,평일,85.8
PLT-005,뚝섬4주차장,424,37461.0,2021-02-02,2021,2,2,평일,88.35141509433963
PLT-005,뚝섬1주차장,102,5614.0,2021-02-01,2021,2,1,평일,55.03921568627451
PLT-005,뚝섬4주차장,432,46698.0,2021-02-01,2021,2,1,평일,108.09722222222223
PLT-005,뚝섬3주차장,218,18442.0,2021-02-01,2021,2,1,평일,84.59633027522936
PLT-005,뚝섬2주차장,511,63584.0,2021-02-01,2021,2,1,평일,124.43052837573386
PLT-005,뚝섬2주차장,868,67524.0,2021-01-31,2021,1,31,주말,77.7926267281106
PLT-005,뚝섬3주차장,527,37159.0,2021-01-31,2021,1,31,주말,70.51043643263758
PLT-005,뚝섬4주차장,859,61865.0,2021-01-31,2021,1,31,주말,72.0197904540163
PLT-005,뚝섬1주차장,216,16786.0,2021-01-31,2021,1,31,주말,77.71296296296296
PLT-005,뚝섬4주차장,746,52503.0,2021-01-30,2021,1,30,주말,70.37935656836461
PLT-005,뚝섬3주차장,391,25512.0,2021-01-30,2021,1,30,주말,65.24808184143222
PLT-005,뚝섬1주차장,210,14852.0,2021-01-30,2021,1,30,주말,70.72380952380952
PLT-005,뚝섬2주차장,748,61554.0,2021-01-30,2021,1,30,주말,82.29144385026738
PLT-005,뚝섬4주차장,414,40556.0,2021-01-29,2021,1,29,평일,97.96135265700484
PLT-005,뚝섬1주차장,122,7072.0,2021-01-29,2021,1,29,평일,57.967213114754095
PLT-005,뚝섬2주차장,527,65497.0,2021-01-29,2021,1,29,평일,124.28273244781784
PLT-005,뚝섬3주차장,181,14428.0,2021-01-29,2021,1,29,평일,79.71270718232044
PLT-005,뚝섬3주차장,152,15129.0,2021-01-28,2021,1,28,평일,99.53289473684211
PLT-005,뚝섬2주차장,457,54331.0,2021-01-28,2021,1,28,평일,118.88621444201313
PLT-005,뚝섬1주차장,100,6002.0,2021-01-28,2021,1,28,평일,60.02
PLT-005,뚝섬4주차장,329,31513.0,2021-01-28,2021,1,28,평일,95.78419452887537
PLT-005,뚝섬3주차장,234,19309.0,2021-01-27,2021,1,27,평일,82.51709401709402
PLT-005,뚝섬4주차장,466,45420.0,2021-01-27,2021,1,27,평일,97.46781115879828
PLT-005,뚝섬1주차장,132,9623.0,2021-01-27,2021,1,27,평일,72.90151515151516
PLT-005,뚝섬2주차장,561,66897.0,2021-01-27,2021,1,27,평일,119.24598930481284
PLT-005,뚝섬4주차장,429,39702.0,2021-01-26,2021,1,26,평일,92.54545454545455
PLT-005,뚝섬2주차장,516,67655.0,2021-01-26,2021,1,26,평일,131.11434108527132
PLT-005,뚝섬3주차장,204,15682.0,2021-01-26,2021,1,26,평일,76.87254901960785
PLT-005,뚝섬1주차장,105,6047.0,2021-01-26,2021,1,26,평일,57.59047619047619
PLT-005,뚝섬1주차장,153,9962.0,2021-01-25,2021,1,25,평일,65.11111111111111
PLT-005,뚝섬3주차장,275,21072.0,2021-01-25,2021,1,25,평일,76.62545454545455
PLT-005,뚝섬4주차장,598,63646.0,2021-01-25,2021,1,25,평일,106.4314381270903
PLT-005,뚝섬2주차장,629,69886.0,2021-01-25,2021,1,25,평일,111.10651828298887
PLT-005,뚝섬2주차장,1264,105988.0,2021-01-24,2021,1,24,주말,83.85126582278481
PLT-005,뚝섬1주차장,309,18947.0,2021-01-24,2021,1,24,주말,61.31715210355987
PLT-005,뚝섬3주차장,637,50112.0,2021-01-24,2021,1,24,주말,78.66875981161695
PLT-005,뚝섬4주차장,940,72483.0,2021-01-24,2021,1,24,주말,77.1095744680851
PLT-005,뚝섬3주차장,515,37009.0,2021-01-23,2021,1,23,주말,71.8621359223301
PLT-005,뚝섬2주차장,928,78289.0,2021-01-23,2021,1,23,주말,84.36314655172414
PLT-005,뚝섬4주차장,912,56254.0,2021-01-23,2021,1,23,주말,61.68201754385965
PLT-005,뚝섬1주차장,226,16503.0,2021-01-23,2021,1,23,주말,73.02212389380531
PLT-005,뚝섬4주차장,460,40831.0,2021-01-22,2021,1,22,평일,88.76304347826087
PLT-005,뚝섬2주차장,550,66360.0,2021-01-22,2021,1,22,평일,120.65454545454546
PLT-005,뚝섬1주차장,125,10189.0,2021-01-22,2021,1,22,평일,81.512
PLT-005,뚝섬3주차장,230,17858.0,2021-01-22,2021,1,22,평일,77.64347826086957
PLT-005,뚝섬2주차장,406,55481.0,2021-01-21,2021,1,21,평일,136.65270935960592
PLT-005,뚝섬1주차장,93,5812.0,2021-01-21,2021,1,21,평일,62.494623655913976
PLT-005,뚝섬3주차장,145,13334.0,2021-01-21,2021,1,21,평일,91.95862068965518
PLT-005,뚝섬4주차장,314,34699.0,2021-01-21,2021,1,21,평일,110.50636942675159
PLT-005,뚝섬4주차장,440,40824.0,2021-01-20,2021,1,20,평일,92.78181818181818
PLT-005,뚝섬1주차장,108,7520.0,2021-01-20,2021,1,20,평일,69.62962962962963
PLT-005,뚝섬2주차장,476,58064.0,2021-01-20,2021,1,20,평일,121.98319327731092
PLT-005,뚝섬3주차장,207,15430.0,2021-01-20,2021,1,20,평일,74.54106280193237
PLT-005,뚝섬1주차장,119,9470.0,2021-01-19,2021,1,19,평일,79.5798319327731
PLT-005,뚝섬2주차장,440,52572.0,2021-01-19,2021,1,19,평일,119.48181818181818
PLT-005,뚝섬3주차장,173,15269.0,2021-01-19,2021,1,19,평일,88.26011560693641
PLT-005,뚝섬4주차장,365,37536.0,2021-01-19,2021,1,19,평일,102.83835616438355
PLT-005,뚝섬4주차장,308,29256.0,2021-01-18,2021,1,18,평일,94.98701298701299
PLT-005,뚝섬3주차장,125,11700.0,2021-01-18,2021,1,18,평일,93.6
PLT-005,뚝섬2주차장,387,51634.0,2021-01-18,2021,1,18,평일,133.42118863049095
PLT-005,뚝섬1주차장,85,5424.0,2021-01-18,2021,1,18,평일,63.811764705882354
PLT-005,뚝섬3주차장,333,19651.0,2021-01-17,2021,1,17,주말,59.012012012012015
PLT-005,뚝섬4주차장,578,32859.0,2021-01-17,2021,1,17,주말,56.84948096885813
PLT-005,뚝섬1주차장,129,5290.0,2021-01-17,2021,1,17,주말,41.007751937984494
PLT-005,뚝섬2주차장,595,46670.0,2021-01-17,2021,1,17,주말,78.43697478991596
PLT-005,뚝섬3주차장,433,26884.0,2021-01-16,2021,1,16,주말,62.08775981524249
PLT-005,뚝섬4주차장,694,47566.0,2021-01-16,2021,1,16,주말,68.53890489913545
PLT-005,뚝섬2주차장,814,58496.0,2021-01-16,2021,1,16,주말,71.86240786240786
PLT-005,뚝섬1주차장,192,9462.0,2021-01-16,2021,1,16,주말,49.28125
PLT-005,뚝섬4주차장,542,43914.0,2021-01-15,2021,1,15,평일,81.02214022140221
PLT-005,뚝섬2주차장,596,62348.0,2021-01-15,2021,1,15,평일,104.61073825503355
PLT-005,뚝섬3주차장,293,24328.0,2021-01-15,2021,1,15,평일,83.03071672354949
PLT-005,뚝섬1주차장,126,7781.0,2021-01-15,2021,1,15,평일,61.75396825396825
PLT-005,뚝섬3주차장,268,19779.0,2021-01-14,2021,1,14,평일,73.80223880597015
PLT-005,뚝섬4주차장,474,40052.0,2021-01-14,2021,1,14,평일,84.49789029535864
PLT-005,뚝섬2주차장,554,65325.0,2021-01-14,2021,1,14,평일,117.91516245487365
PLT-005,뚝섬1주차장,116,8767.0,2021-01-14,2021,1,14,평일,75.57758620689656
PLT-005,뚝섬2주차장,512,56313.0,2021-01-13,2021,1,13,평일,109.986328125
PLT-005,뚝섬4주차장,421,35514.0,2021-01-13,2021,1,13,평일,84.3562945368171
PLT-005,뚝섬3주차장,217,19505.0,2021-01-13,2021,1,13,평일,89.88479262672811
PLT-005,뚝섬1주차장,94,5388.0,2021-01-13,2021,1,13,평일,57.319148936170215
PLT-005,뚝섬2주차장,407,46044.0,2021-01-12,2021,1,12,평일,113.13022113022113
PLT-005,뚝섬4주차장,269,25799.0,2021-01-12,2021,1,12,평일,95.90706319702602
PLT-005,뚝섬3주차장,152,13048.0,2021-01-12,2021,1,12,평일,85.84210526315789
PLT-005,뚝섬1주차장,99,4971.0,2021-01-12,2021,1,12,평일,50.21212121212121
PLT-005,뚝섬2주차장,403,47190.0,2021-01-11,2021,1,11,평일,117.09677419354838
PLT-005,뚝섬3주차장,182,15394.0,2021-01-11,2021,1,11,평일,84.58241758241758
PLT-005,뚝섬4주차장,359,30045.0,2021-01-11,2021,1,11,평일,83.6908077994429
PLT-005,뚝섬1주차장,98,6066.0,2021-01-11,2021,1,11,평일,61.89795918367347
PLT-005,뚝섬3주차장,352,24094.0,2021-01-10,2021,1,10,주말,68.44886363636364
PLT-005,뚝섬4주차장,570,37541.0,2021-01-10,2021,1,10,주말,65.86140350877193
PLT-005,뚝섬1주차장,125,5866.0,2021-01-10,2021,1,10,주말,46.928
PLT-005,뚝섬2주차장,600,50441.0,2021-01-10,2021,1,10,주말,84.06833333333333
PLT-005,뚝섬2주차장,605,54362.0,2021-01-09,2021,1,9,주말,89.85454545454546
PLT-005,뚝섬4주차장,493,29860.0,2021-01-09,2021,1,9,주말,60.56795131845842
PLT-005,뚝섬3주차장,312,21161.0,2021-01-09,2021,1,9,주말,67.82371794871794
PLT-005,뚝섬1주차장,114,4276.0,2021-01-09,2021,1,9,주말,37.50877192982456
PLT-005,뚝섬3주차장,150,13013.0,2021-01-08,2021,1,8,평일,86.75333333333333
PLT-005,뚝섬1주차장,87,6351.0,2021-01-08,2021,1,8,평일,73.0
PLT-005,뚝섬2주차장,382,45324.0,2021-01-08,2021,1,8,평일,118.64921465968587
PLT-005,뚝섬4주차장,299,30782.0,2021-01-08,2021,1,8,평일,102.94983277591973
PLT-005,뚝섬1주차장,53,3949.0,2021-01-07,2021,1,7,평일,74.50943396226415
PLT-005,뚝섬4주차장,185,20271.0,2021-01-07,2021,1,7,평일,109.57297297297298
PLT-005,뚝섬2주차장,304,39248.0,2021-01-07,2021,1,7,평일,129.10526315789474
PLT-005,뚝섬3주차장,92,9700.0,2021-01-07,2021,1,7,평일,105.43478260869566
PLT-005,뚝섬3주차장,148,12385.0,2021-01-06,2021,1,6,평일,83.68243243243244
PLT-005,뚝섬1주차장,69,4267.0,2021-01-06,2021,1,6,평일,61.84057971014493
PLT-005,뚝섬4주차장,278,30897.0,2021-01-06,2021,1,6,평일,111.14028776978417
PLT-005,뚝섬2주차장,431,44287.0,2021-01-06,2021,1,6,평일,102.75406032482599
PLT-005,뚝섬1주차장,106,6646.0,2021-01-05,2021,1,5,평일,62.698113207547166
PLT-005,뚝섬4주차장,383,37887.0,2021-01-05,2021,1,5,평일,98.92167101827677
PLT-005,뚝섬2주차장,507,62073.0,2021-01-05,2021,1,5,평일,122.4319526627219
PLT-005,뚝섬3주차장,202,19181.0,2021-01-05,2021,1,5,평일,94.95544554455445
PLT-005,뚝섬4주차장,398,39662.0,2021-01-04,2021,1,4,평일,99.65326633165829
PLT-005,뚝섬3주차장,199,16616.0,2021-01-04,2021,1,4,평일,83.49748743718592
PLT-005,뚝섬2주차장,532,66173.0,2021-01-04,2021,1,4,평일,124.38533834586467
PLT-005,뚝섬1주차장,94,5161.0,2021-01-04,2021,1,4,평일,54.90425531914894
PLT-005,뚝섬1주차장,135,6627.0,2021-01-03,2021,1,3,주말,49.08888888888889
PLT-005,뚝섬3주차장,387,25200.0,2021-01-03,2021,1,3,주말,65.11627906976744
PLT-005,뚝섬4주차장,647,40843.0,2021-01-03,2021,1,3,주말,63.12673879443586
PLT-005,뚝섬2주차장,739,55139.0,2021-01-03,2021,1,3,주말,74.6129905277402
PLT-005,뚝섬4주차장,712,41798.0,2021-01-02,2021,1,2,주말,58.70505617977528
PLT-005,뚝섬3주차장,446,29598.0,2021-01-02,2021,1,2,주말,66.36322869955157
PLT-005,뚝섬1주차장,193,9928.0,2021-01-02,2021,1,2,주말,51.44041450777202
PLT-005,뚝섬2주차장,880,66110.0,2021-01-02,2021,1,2,주말,75.125
PLT-005,뚝섬1주차장,198,10860.0,2021-01-01,2021,1,1,휴일,54.84848484848485
PLT-005,뚝섬4주차장,870,47043.0,2021-01-01,2021,1,1,휴일,54.07241379310345
PLT-005,뚝섬3주차장,527,31109.0,2021-01-01,2021,1,1,휴일,59.0303605313093
PLT-005,뚝섬2주차장,943,63789.0,2021-01-01,2021,1,1,휴일,67.64475079533403
PLT-005,뚝섬3주차장,298,20377.0,2020-12-31,2020,12,31,평일,68.37919463087249
PLT-005,뚝섬4주차장,572,44427.0,2020-12-31,2020,12,31,평일,77.66958041958041
PLT-005,뚝섬1주차장,184,6371.0,2020-12-31,2020,12,31,평일,34.625
PLT-005,뚝섬2주차장,742,61588.0,2020-12-31,2020,12,31,평일,83.00269541778975
PLT-005,뚝섬4주차장,382,32948.0,2020-12-30,2020,12,30,평일,86.25130890052355
PLT-005,뚝섬3주차장,197,14627.0,2020-12-30,2020,12,30,평일,74.248730964467
PLT-005,뚝섬2주차장,557,63466.0,2020-12-30,2020,12,30,평일,113.94254937163375
PLT-005,뚝섬1주차장,113,5184.0,2020-12-30,2020,12,30,평일,45.876106194690266
PLT-005,뚝섬2주차장,556,62167.0,2020-12-29,2020,12,29,평일,111.81115107913669
PLT-005,뚝섬1주차장,111,6326.0,2020-12-29,2020,12,29,평일,56.990990990990994
PLT-005,뚝섬3주차장,200,16246.0,2020-12-29,2020,12,29,평일,81.23
PLT-005,뚝섬4주차장,433,32494.0,2020-12-29,2020,12,29,평일,75.04387990762125
PLT-005,뚝섬4주차장,510,42009.0,2020-12-28,2020,12,28,평일,82.37058823529412
PLT-005,뚝섬2주차장,589,62301.0,2020-12-28,2020,12,28,평일,105.7741935483871
PLT-005,뚝섬1주차장,125,8214.0,2020-12-28,2020,12,28,평일,65.712
PLT-005,뚝섬3주차장,264,24491.0,2020-12-28,2020,12,28,평일,92.76893939393939
PLT-005,뚝섬4주차장,809,55256.0,2020-12-27,2020,12,27,주말,68.30160692212608
PLT-005,뚝섬1주차장,210,10915.0,2020-12-27,2020,12,27,주말,51.976190476190474
PLT-005,뚝섬3주차장,550,37687.0,2020-12-27,2020,12,27,주말,68.52181818181818
PLT-005,뚝섬2주차장,852,65569.0,2020-12-27,2020,12,27,주말,76.95892018779342
PLT-005,뚝섬1주차장,202,10714.0,2020-12-26,2020,12,26,주말,53.039603960396036
PLT-005,뚝섬3주차장,509,33029.0,2020-12-26,2020,12,26,주말,64.88998035363458
PLT-005,뚝섬4주차장,828,46586.0,2020-12-26,2020,12,26,주말,56.26328502415459
PLT-005,뚝섬2주차장,849,68124.0,2020-12-26,2020,12,26,주말,80.24028268551237
PLT-005,뚝섬1주차장,232,8885.0,2020-12-25,2020,12,25,휴일,38.297413793103445
PLT-005,뚝섬2주차장,999,68161.0,2020-12-25,2020,12,25,휴일,68.22922922922923
PLT-005,뚝섬3주차장,487,34277.0,2020-12-25,2020,12,25,휴일,70.38398357289527
PLT-005,뚝섬4주차장,784,40904.0,2020-12-25,2020,12,25,휴일,52.173469387755105
PLT-005,뚝섬2주차장,707,68429.0,2020-12-24,2020,12,24,평일,96.78783592644979
PLT-005,뚝섬4주차장,572,43129.0,2020-12-24,2020,12,24,평일,75.40034965034965
PLT-005,뚝섬3주차장,299,23697.0,2020-12-24,2020,12,24,평일,79.25418060200668
PLT-005,뚝섬1주차장,150,8569.0,2020-12-24,2020,12,24,평일,57.126666666666665
PLT-005,뚝섬3주차장,231,17793.0,2020-12-23,2020,12,23,평일,77.02597402597402
PLT-005,뚝섬4주차장,467,38949.0,2020-12-23,2020,12,23,평일,83.40256959314775
PLT-005,뚝섬2주차장,527,60978.0,2020-12-23,2020,12,23,평일,115.707779886148
PLT-005,뚝섬1주차장,128,7350.0,2020-12-23,2020,12,23,평일,57.421875
PLT-005,뚝섬3주차장,236,22997.0,2020-12-22,2020,12,22,평일,97.44491525423729
PLT-005,뚝섬2주차장,554,63867.0,2020-12-22,2020,12,22,평일,115.28339350180505
PLT-005,뚝섬1주차장,148,8596.0,2020-12-22,2020,12,22,평일,58.08108108108108
PLT-005,뚝섬4주차장,463,38254.0,2020-12-22,2020,12,22,평일,82.62203023758099
PLT-005,뚝섬1주차장,131,8037.0,2020-12-21,2020,12,21,평일,61.35114503816794
PLT-005,뚝섬2주차장,561,70041.0,2020-12-21,2020,12,21,평일,124.85026737967914
PLT-005,뚝섬3주차장,239,18661.0,2020-12-21,2020,12,21,평일,78.07949790794979
PLT-005,뚝섬4주차장,428,39394.0,2020-12-21,2020,12,21,평일,92.04205607476635
PLT-005,뚝섬4주차장,701,40641.0,2020-12-20,2020,12,20,주말,57.975748930099854
PLT-005,뚝섬2주차장,760,42760.0,2020-12-20,2020,12,20,주말,56.26315789473684
PLT-005,뚝섬1주차장,176,8074.0,2020-12-20,2020,12,20,주말,45.875
PLT-005,뚝섬3주차장,388,24511.0,2020-12-20,2020,12,20,주말,63.172680412371136
PLT-005,뚝섬3주차장,355,20344.0,2020-12-19,2020,12,19,주말,57.307042253521125
PLT-005,뚝섬1주차장,195,4405.0,2020-12-19,2020,12,19,주말,22.58974358974359
PLT-005,뚝섬2주차장,816,28947.0,2020-12-19,2020,12,19,주말,35.474264705882355
PLT-005,뚝섬4주차장,687,34540.0,2020-12-19,2020,12,19,주말,50.27656477438137
PLT-005,뚝섬1주차장,133,2913.0,2020-12-18,2020,12,18,평일,21.902255639097746
PLT-005,뚝섬2주차장,618,15592.0,2020-12-18,2020,12,18,평일,25.22977346278317
PLT-005,뚝섬3주차장,231,11150.0,2020-12-18,2020,12,18,평일,48.268398268398265
PLT-005,뚝섬4주차장,453,16968.0,2020-12-18,2020,12,18,평일,37.45695364238411
PLT-005,뚝섬3주차장,213,10856.0,2020-12-17,2020,12,17,평일,50.967136150234744
PLT-005,뚝섬4주차장,461,19798.0,2020-12-17,2020,12,17,평일,42.94577006507592
PLT-005,뚝섬1주차장,137,3816.0,2020-12-17,2020,12,17,평일,27.854014598540147
PLT-005,뚝섬2주차장,534,13156.0,2020-12-17,2020,12,17,평일,24.636704119850187
PLT-005,뚝섬4주차장,427,18943.0,2020-12-16,2020,12,16,평일,44.36299765807963
PLT-005,뚝섬3주차장,213,10428.0,2020-12-16,2020,12,16,평일,48.95774647887324
PLT-005,뚝섬1주차장,101,1235.0,2020-12-16,2020,12,16,평일,12.227722772277227
PLT-005,뚝섬2주차장,528,12632.0,2020-12-16,2020,12,16,평일,23.924242424242426
PLT-005,뚝섬4주차장,394,18469.0,2020-12-15,2020,12,15,평일,46.8756345177665
PLT-005,뚝섬1주차장,129,3659.0,2020-12-15,2020,12,15,평일,28.364341085271317
PLT-005,뚝섬2주차장,529,12409.0,2020-12-15,2020,12,15,평일,23.457466918714555
PLT-005,뚝섬3주차장,205,8662.0,2020-12-15,2020,12,15,평일,42.25365853658536
PLT-005,뚝섬2주차장,477,10793.0,2020-12-14,2020,12,14,평일,22.62683438155136
PLT-005,뚝섬4주차장,366,16202.0,2020-12-14,2020,12,14,평일,44.26775956284153
PLT-005,뚝섬3주차장,200,7271.0,2020-12-14,2020,12,14,평일,36.355
PLT-005,뚝섬1주차장,117,3250.0,2020-12-14,2020,12,14,평일,27.77777777777778
PLT-005,뚝섬1주차장,143,3561.0,2020-12-13,2020,12,13,주말,24.902097902097903
PLT-005,뚝섬4주차장,609,27767.0,2020-12-13,2020,12,13,주말,45.5944170771757
PLT-005,뚝섬2주차장,705,28672.0,2020-12-13,2020,12,13,주말,40.66950354609929
PLT-005,뚝섬3주차장,342,15125.0,2020-12-13,2020,12,13,주말,44.22514619883041
PLT-005,뚝섬2주차장,931,37154.0,2020-12-12,2020,12,12,주말,39.90762620837809
PLT-005,뚝섬1주차장,216,6612.0,2020-12-12,2020,12,12,주말,30.61111111111111
