주차장명,주차대수,이용시간,code,월,일,휴일여부,평균기온(°C),일반이용자(아침),일반이용자(낮),일반이용자(저녁),비
여의도1주차장,2171,2.347182557961001,8,4,14,0,8.4,24835.25,74430.0,84935.0,0
"양화3,4,5주차장",828,1.3085547504025763,7,4,14,0,8.4,21030.0,247140.0,179140.0,0
"난지1,2,3주차장",2109,0.5465544491860281,2,4,14,0,8.4,20548.0,118638.0,103058.0,0
"이촌3,4주차장",908,1.3387114537444933,4,4,14,0,8.4,8380.0,68840.0,46870.0,0
양화1주차장,284,1.800293427230047,7,4,14,0,8.4,21030.0,247140.0,179140.0,0
뚝섬4주차장,626,1.4533812566560171,5,4,14,0,8.4,2020.0,41099.0,48128.0,0
뚝섬1주차장,176,1.427935606060606,5,4,14,0,8.4,2020.0,41099.0,48128.0,0
"광나루1,2주차장",725,1.295264367816092,6,4,14,0,8.4,3140.0,32610.0,40095.0,0
양화2주차장,53,1.5352201257861633,7,4,14,0,8.4,21030.0,247140.0,179140.0,0
"반포2,3주차장",2225,1.0523820224719105,9,4,14,0,8.4,3295.0,35989.0,41601.0,0
뚝섬2주차장,620,1.8418817204301077,5,4,14,0,8.4,2020.0,41099.0,48128.0,0
여의도5주차장,343,6.080563654033042,8,4,14,0,8.4,24835.25,74430.0,84935.0,0
강서1주차장,174,1.306704980842912,1,4,14,0,8.4,12315.0,52830.0,33690.0,0
"망원2,3주차장",597,1.5870463428252373,3,4,14,0,8.4,75280.0,341280.0,241110.0,0
뚝섬3주차장,273,1.3525641025641026,5,4,14,0,8.4,2020.0,41099.0,48128.0,0
여의도2주차장,986,2.761443542934415,8,4,14,0,8.4,24835.25,74430.0,84935.0,0
여의도4주차장,224,5.681919642857143,8,4,14,0,8.4,24835.25,74430.0,84935.0,0
여의도3주차장,1054,5.728146742567994,8,4,14,0,8.4,24835.25,74430.0,84935.0,0
"잠실1,2,3,4주차장",3463,0.843180286841852,11,4,14,0,8.4,7755.0,70390.0,77921.0,0
망원1주차장,290,1.4847126436781608,3,4,14,0,8.4,75280.0,341280.0,241110.0,0
이촌2주차장,322,1.0892857142857142,4,4,14,0,8.4,8380.0,68840.0,46870.0,0
이촌1주차장,77,1.4084415584415584,4,4,14,0,8.4,8380.0,68840.0,46870.0,0
광나루3주차장,668,0.9300399201596806,6,4,14,0,8.4,3140.0,32610.0,40095.0,0
반포1주차장,776,0.9806915807560136,9,4,14,0,8.4,3295.0,35989.0,41601.0,0
여의도5주차장,351,5.6625356125356126,8,4,13,0,10.4,24835.25,74430.0,84935.0,1
"이촌3,4주차장",773,1.6721647261750754,4,4,13,0,10.4,8380.0,68840.0,46870.0,1
잠원1-6주차장,2457,1.5813118979785643,10,4,13,0,10.4,10549.0,41196.0,49686.0,1
여의도1주차장,1867,2.46411355115158,8,4,13,0,10.4,24835.25,74430.0,84935.0,1
여의도3주차장,1110,5.838063063063063,8,4,13,0,10.4,24835.25,74430.0,84935.0,1
이촌2주차장,258,1.0934754521963823,4,4,13,0,10.4,8380.0,68840.0,46870.0,1
뚝섬1주차장,157,1.0789808917197452,5,4,13,0,10.4,2020.0,41099.0,48128.0,1
"광나루1,2주차장",585,1.38991452991453,6,4,13,0,10.4,3140.0,32610.0,40095.0,1
뚝섬4주차장,536,1.4252798507462687,5,4,13,0,10.4,2020.0,41099.0,48128.0,1
반포1주차장,664,0.9258534136546184,9,4,13,0,10.4,3295.0,35989.0,41601.0,1
양화2주차장,47,2.272695035460993,7,4,13,0,10.4,21030.0,247140.0,179140.0,1
"망원2,3주차장",554,1.5856799037304452,3,4,13,0,10.4,75280.0,341280.0,241110.0,1
뚝섬3주차장,233,1.448426323319027,5,4,13,0,10.4,2020.0,41099.0,48128.0,1
"반포2,3주차장",1957,1.1986458865610627,9,4,13,0,10.4,3295.0,35989.0,41601.0,1
"난지1,2,3주차장",2017,0.54540571806313,2,4,13,0,10.4,20548.0,118638.0,103058.0,1
망원1주차장,295,1.2838418079096046,3,4,13,0,10.4,75280.0,341280.0,241110.0,1
여의도2주차장,815,3.2275869120654392,8,4,13,0,10.4,24835.25,74430.0,84935.0,1
"양화3,4,5주차장",871,1.1937428243398394,7,4,13,0,10.4,21030.0,247140.0,179140.0,1
"잠실1,2,3,4주차장",3220,0.8825621118012422,11,4,13,0,10.4,7755.0,70390.0,77921.0,1
여의도4주차장,219,5.6843987823439885,8,4,13,0,10.4,24835.25,74430.0,84935.0,1
양화1주차장,336,1.9638392857142857,7,4,13,0,10.4,21030.0,247140.0,179140.0,1
광나루3주차장,630,0.8879100529100529,6,4,13,0,10.4,3140.0,32610.0,40095.0,1
이촌1주차장,75,1.33,4,4,13,0,10.4,8380.0,68840.0,46870.0,1
뚝섬2주차장,500,1.8137,5,4,13,0,10.4,2020.0,41099.0,48128.0,1
강서1주차장,163,1.1651329243353783,1,4,13,0,10.4,12315.0,52830.0,33690.0,1
이촌1주차장,52,1.639102564102564,4,4,12,0,13.8,8380.0,68840.0,46870.0,1
"잠실1,2,3,4주차장",2894,0.8062255240727944,11,4,12,0,13.8,7755.0,70390.0,77921.0,1
여의도4주차장,237,5.701476793248945,8,4,12,0,13.8,24835.25,74430.0,84935.0,1
망원1주차장,188,1.1379432624113477,3,4,12,0,13.8,75280.0,341280.0,241110.0,1
이촌2주차장,184,0.9377717391304348,4,4,12,0,13.8,8380.0,68840.0,46870.0,1
"광나루1,2주차장",419,1.3506364359586316,6,4,12,0,13.8,3140.0,32610.0,40095.0,1
여의도5주차장,323,5.959545923632611,8,4,12,0,13.8,24835.25,74430.0,84935.0,1
뚝섬1주차장,93,0.9096774193548388,5,4,12,0,13.8,2020.0,41099.0,48128.0,1
뚝섬2주차장,342,1.7001461988304094,5,4,12,0,13.8,2020.0,41099.0,48128.0,1
뚝섬3주차장,161,1.6565217391304348,5,4,12,0,13.8,2020.0,41099.0,48128.0,1
반포1주차장,562,0.9533214709371292,9,4,12,0,13.8,3295.0,35989.0,41601.0,1
광나루3주차장,597,0.7042434394193188,6,4,12,0,13.8,3140.0,32610.0,40095.0,1
양화2주차장,39,1.8435897435897437,7,4,12,0,13.8,21030.0,247140.0,179140.0,1
양화1주차장,217,2.00852534562212,7,4,12,0,13.8,21030.0,247140.0,179140.0,1
뚝섬4주차장,443,1.5467644845748685,5,4,12,0,13.8,2020.0,41099.0,48128.0,1
강서1주차장,68,1.2122549019607844,1,4,12,0,13.8,12315.0,52830.0,33690.0,1
"난지1,2,3주차장",1695,0.502487708947886,2,4,12,0,13.8,20548.0,118638.0,103058.0,1
잠원1-6주차장,1872,1.8509170227920224,10,4,12,0,13.8,10549.0,41196.0,49686.0,1
"양화3,4,5주차장",705,1.154609929078014,7,4,12,0,13.8,21030.0,247140.0,179140.0,1
"반포2,3주차장",1301,1.1558160389444017,9,4,12,0,13.8,3295.0,35989.0,41601.0,1
여의도3주차장,1031,6.403944390559327,8,4,12,0,13.8,24835.25,74430.0,84935.0,1
여의도2주차장,621,4.010386473429952,8,4,12,0,13.8,24835.25,74430.0,84935.0,1
"망원2,3주차장",353,1.7233711048158642,3,4,12,0,13.8,75280.0,341280.0,241110.0,1
여의도1주차장,1310,3.238562340966921,8,4,12,0,13.8,24835.25,74430.0,84935.0,1
"이촌3,4주차장",659,1.6850531107739,4,4,12,0,13.8,8380.0,68840.0,46870.0,1
뚝섬4주차장,1124,1.6035735468564651,5,4,11,1,15.0,2020.0,41099.0,48128.0,0
뚝섬1주차장,509,1.1719384413883431,5,4,11,1,15.0,2020.0,41099.0,48128.0,0
반포1주차장,2522,1.2213785355537932,9,4,11,1,15.0,3295.0,35989.0,41601.0,0
광나루3주차장,1097,1.4306897599513826,6,4,11,1,15.0,3140.0,32610.0,40095.0,0
"이촌3,4주차장",2416,1.4108029801324504,4,4,11,1,15.0,8380.0,68840.0,46870.0,0
"망원2,3주차장",1399,1.7440433643078388,3,4,11,1,15.0,75280.0,341280.0,241110.0,0
이촌2주차장,879,1.234452028820629,4,4,11,1,15.0,8380.0,68840.0,46870.0,0
양화2주차장,172,1.4762596899224805,7,4,11,1,15.0,21030.0,247140.0,179140.0,0
"잠실1,2,3,4주차장",4587,1.508135309933871,11,4,11,1,15.0,7755.0,70390.0,77921.0,0
"반포2,3주차장",4829,1.2968868640850415,9,4,11,1,15.0,3295.0,35989.0,41601.0,0
여의도2주차장,2170,1.4018663594470049,8,4,11,1,15.0,24835.25,74430.0,84935.0,0
여의도3주차장,1806,1.835077519379845,8,4,11,1,15.0,24835.25,74430.0,84935.0,0
여의도1주차장,4903,1.529267795227412,8,4,11,1,15.0,24835.25,74430.0,84935.0,0
"난지1,2,3주차장",3368,1.4223376880443388,2,4,11,1,15.0,20548.0,118638.0,103058.0,0
뚝섬2주차장,1755,1.9111490978157644,5,4,11,1,15.0,2020.0,41099.0,48128.0,0
강서1주차장,402,1.6938640132669982,1,4,11,1,15.0,12315.0,52830.0,33690.0,0
양화1주차장,571,1.2399299474605954,7,4,11,1,15.0,21030.0,247140.0,179140.0,0
망원1주차장,768,1.2876085069444445,3,4,11,1,15.0,75280.0,341280.0,241110.0,0
"광나루1,2주차장",1861,1.1520508687085795,6,4,11,1,15.0,3140.0,32610.0,40095.0,0
뚝섬3주차장,755,1.8552980132450332,5,4,11,1,15.0,2020.0,41099.0,48128.0,0
이촌1주차장,209,0.8451355661881977,4,4,11,1,15.0,8380.0,68840.0,46870.0,0
잠원1-6주차장,5327,1.587078405606658,10,4,11,1,15.0,10549.0,41196.0,49686.0,0
"양화3,4,5주차장",2197,1.3670839022910029,7,4,11,1,15.0,21030.0,247140.0,179140.0,0
여의도4주차장,70,1.2585714285714285,8,4,11,1,15.0,24835.25,74430.0,84935.0,0
여의도5주차장,173,1.5613680154142582,8,4,11,1,15.0,24835.25,74430.0,84935.0,0
"광나루1,2주차장",1652,1.265869652945924,6,4,10,1,12.6,3140.0,32610.0,40095.0,0
뚝섬3주차장,817,1.7011627906976745,5,4,10,1,12.6,2020.0,41099.0,48128.0,0
"잠실1,2,3,4주차장",4342,1.3952249347458927,11,4,10,1,12.6,7755.0,70390.0,77921.0,0
강서1주차장,407,1.574897624897625,1,4,10,1,12.6,12315.0,52830.0,33690.0,0
이촌1주차장,189,0.91005291005291,4,4,10,1,12.6,8380.0,68840.0,46870.0,0
"반포2,3주차장",5045,1.2871456888007928,9,4,10,1,12.6,3295.0,35989.0,41601.0,0
양화1주차장,602,1.206201550387597,7,4,10,1,12.6,21030.0,247140.0,179140.0,0
광나루3주차장,907,1.2065784638000734,6,4,10,1,12.6,3140.0,32610.0,40095.0,0
"난지1,2,3주차장",3085,1.2479956780118855,2,4,10,1,12.6,20548.0,118638.0,103058.0,0
"이촌3,4주차장",2413,1.2623014228484597,4,4,10,1,12.6,8380.0,68840.0,46870.0,0
망원1주차장,664,1.1628765060240964,3,4,10,1,12.6,75280.0,341280.0,241110.0,0
반포1주차장,2428,1.1139621087314662,9,4,10,1,12.6,3295.0,35989.0,41601.0,0
여의도3주차장,1404,1.7502136752136754,8,4,10,1,12.6,24835.25,74430.0,84935.0,0
여의도5주차장,215,2.697596899224806,8,4,10,1,12.6,24835.25,74430.0,84935.0,0
뚝섬1주차장,498,1.1585676037483268,5,4,10,1,12.6,2020.0,41099.0,48128.0,0
"양화3,4,5주차장",2148,1.3713221601489758,7,4,10,1,12.6,21030.0,247140.0,179140.0,0
여의도2주차장,2076,1.3431197816313425,8,4,10,1,12.6,24835.25,74430.0,84935.0,0
이촌2주차장,900,1.2606111111111111,4,4,10,1,12.6,8380.0,68840.0,46870.0,0
여의도4주차장,98,2.355612244897959,8,4,10,1,12.6,24835.25,74430.0,84935.0,0
양화2주차장,137,1.5480535279805354,7,4,10,1,12.6,21030.0,247140.0,179140.0,0
"망원2,3주차장",1585,1.603186119873817,3,4,10,1,12.6,75280.0,341280.0,241110.0,0
뚝섬4주차장,1019,1.6376022244030095,5,4,10,1,12.6,2020.0,41099.0,48128.0,0
뚝섬2주차장,1761,1.7616127200454286,5,4,10,1,12.6,2020.0,41099.0,48128.0,0
여의도1주차장,5026,1.4201452447274174,8,4,10,1,12.6,24835.25,74430.0,84935.0,0
잠원1-6주차장,5214,1.5667018284106893,10,4,10,1,12.6,10549.0,41196.0,49686.0,0
반포1주차장,1272,1.0076781970649895,9,4,9,0,13.6,3295.0,35989.0,41601.0,0
잠원1-6주차장,3875,1.460537634408602,10,4,9,0,13.6,10549.0,41196.0,49686.0,0
여의도2주차장,1431,1.662893081761006,8,4,9,0,13.6,24835.25,74430.0,84935.0,0
"잠실1,2,3,4주차장",3932,1.027085452695829,11,4,9,0,13.6,7755.0,70390.0,77921.0,0
강서1주차장,210,1.3849206349206349,1,4,9,0,13.6,12315.0,52830.0,33690.0,0
"난지1,2,3주차장",2267,0.5897809145713866,2,4,9,0,13.6,20548.0,118638.0,103058.0,0
망원1주차장,453,1.4141648270787344,3,4,9,0,13.6,75280.0,341280.0,241110.0,0
뚝섬4주차장,818,1.4414629176854117,5,4,9,0,13.6,2020.0,41099.0,48128.0,0
뚝섬2주차장,911,1.5554152945481157,5,4,9,0,13.6,2020.0,41099.0,48128.0,0
뚝섬3주차장,475,1.4690526315789472,5,4,9,0,13.6,2020.0,41099.0,48128.0,0
여의도1주차장,3121,1.9050517996368683,8,4,9,0,13.6,24835.25,74430.0,84935.0,0
"양화3,4,5주차장",1504,1.0601174645390072,7,4,9,0,13.6,21030.0,247140.0,179140.0,0
"이촌3,4주차장",1137,1.2272060979184989,4,4,9,0,13.6,8380.0,68840.0,46870.0,0
양화1주차장,409,1.5438060309698451,7,4,9,0,13.6,21030.0,247140.0,179140.0,0
여의도4주차장,218,5.621024464831804,8,4,9,0,13.6,24835.25,74430.0,84935.0,0
"광나루1,2주차장",927,1.218824163969795,6,4,9,0,13.6,3140.0,32610.0,40095.0,0
이촌1주차장,101,1.3353135313531357,4,4,9,0,13.6,8380.0,68840.0,46870.0,0
"망원2,3주차장",881,1.3749148694665152,3,4,9,0,13.6,75280.0,341280.0,241110.0,0
여의도3주차장,1158,4.56594703511802,8,4,9,0,13.6,24835.25,74430.0,84935.0,0
여의도5주차장,338,5.522435897435897,8,4,9,0,13.6,24835.25,74430.0,84935.0,0
양화2주차장,68,1.625,7,4,9,0,13.6,21030.0,247140.0,179140.0,0
광나루3주차장,686,0.9976919339164236,6,4,9,0,13.6,3140.0,32610.0,40095.0,0
뚝섬1주차장,236,1.0409604519774012,5,4,9,0,13.6,2020.0,41099.0,48128.0,0
이촌2주차장,392,1.2785714285714285,4,4,9,0,13.6,8380.0,68840.0,46870.0,0
"반포2,3주차장",2836,1.0992653972731548,9,4,9,0,13.6,3295.0,35989.0,41601.0,0
망원1주차장,319,1.5826018808777431,3,4,8,0,13.0,75280.0,341280.0,241110.0,0
"광나루1,2주차장",886,1.1813205417607224,6,4,8,0,13.0,3140.0,32610.0,40095.0,0
여의도5주차장,379,5.4891820580474935,8,4,8,0,13.0,24835.25,74430.0,84935.0,0
뚝섬4주차장,749,1.403604806408545,5,4,8,0,13.0,2020.0,41099.0,48128.0,0
"망원2,3주차장",757,1.4253412593571115,3,4,8,0,13.0,75280.0,341280.0,241110.0,0
이촌2주차장,311,1.1375669882100752,4,4,8,0,13.0,8380.0,68840.0,46870.0,0
이촌1주차장,82,1.1697154471544715,4,4,8,0,13.0,8380.0,68840.0,46870.0,0
잠원1-6주차장,3361,1.4955122483387882,10,4,8,0,13.0,10549.0,41196.0,49686.0,0
양화1주차장,395,1.7883544303797467,7,4,8,0,13.0,21030.0,247140.0,179140.0,0
뚝섬3주차장,368,1.5818840579710145,5,4,8,0,13.0,2020.0,41099.0,48128.0,0
"이촌3,4주차장",971,1.434328870580158,4,4,8,0,13.0,8380.0,68840.0,46870.0,0
여의도3주차장,1265,5.056363636363637,8,4,8,0,13.0,24835.25,74430.0,84935.0,0
반포1주차장,933,0.9217041800643088,9,4,8,0,13.0,3295.0,35989.0,41601.0,0
"반포2,3주차장",2411,1.114108945112678,9,4,8,0,13.0,3295.0,35989.0,41601.0,0
여의도1주차장,2539,2.247682814756466,8,4,8,0,13.0,24835.25,74430.0,84935.0,0
뚝섬1주차장,201,1.2543117744610282,5,4,8,0,13.0,2020.0,41099.0,48128.0,0
뚝섬2주차장,718,1.7783194057567315,5,4,8,0,13.0,2020.0,41099.0,48128.0,0
강서1주차장,208,1.3508814102564104,1,4,8,0,13.0,12315.0,52830.0,33690.0,0
여의도2주차장,1311,2.4102593440122044,8,4,8,0,13.0,24835.25,74430.0,84935.0,0
광나루3주차장,688,0.9765261627906976,6,4,8,0,13.0,3140.0,32610.0,40095.0,0
양화2주차장,81,1.4567901234567902,7,4,8,0,13.0,21030.0,247140.0,179140.0,0
"양화3,4,5주차장",1114,1.2911579892280072,7,4,8,0,13.0,21030.0,247140.0,179140.0,0
"잠실1,2,3,4주차장",3670,0.9368392370572206,11,4,8,0,13.0,7755.0,70390.0,77921.0,0
여의도4주차장,243,5.7757887517146775,8,4,8,0,13.0,24835.25,74430.0,84935.0,0
"난지1,2,3주차장",2160,0.5522299382716049,2,4,8,0,13.0,20548.0,118638.0,103058.0,0
"반포2,3주차장",2320,1.1517241379310346,9,4,7,0,14.1,3295.0,35989.0,41601.0,0
반포1주차장,970,1.0229037800687286,9,4,7,0,14.1,3295.0,35989.0,41601.0,0
여의도5주차장,348,5.707567049808429,8,4,7,0,14.1,24835.25,74430.0,84935.0,0
여의도4주차장,235,5.028510638297872,8,4,7,0,14.1,24835.25,74430.0,84935.0,0
"난지1,2,3주차장",2060,0.7532686084142395,2,4,7,0,14.1,20548.0,118638.0,103058.0,0
"광나루1,2주차장",890,1.283501872659176,6,4,7,0,14.1,3140.0,32610.0,40095.0,0
광나루3주차장,674,1.0306874381800195,6,4,7,0,14.1,3140.0,32610.0,40095.0,0
여의도2주차장,1451,2.264645072363887,8,4,7,0,14.1,24835.25,74430.0,84935.0,0
뚝섬4주차장,790,1.5265400843881858,5,4,7,0,14.1,2020.0,41099.0,48128.0,0
여의도3주차장,1249,5.030064051240993,8,4,7,0,14.1,24835.25,74430.0,84935.0,0
양화1주차장,354,1.7180320150659132,7,4,7,0,14.1,21030.0,247140.0,179140.0,0
여의도1주차장,2769,2.299566630552546,8,4,7,0,14.1,24835.25,74430.0,84935.0,0
뚝섬2주차장,756,1.7027336860670197,5,4,7,0,14.1,2020.0,41099.0,48128.0,0
"잠실1,2,3,4주차장",3353,1.1142061835172483,11,4,7,0,14.1,7755.0,70390.0,77921.0,0
뚝섬1주차장,219,1.213013698630137,5,4,7,0,14.1,2020.0,41099.0,48128.0,0
이촌2주차장,329,1.3124620060790273,4,4,7,0,14.1,8380.0,68840.0,46870.0,0
양화2주차장,92,1.281159420289855,7,4,7,0,14.1,21030.0,247140.0,179140.0,0
강서1주차장,196,1.3451530612244895,1,4,7,0,14.1,12315.0,52830.0,33690.0,0
"망원2,3주차장",827,1.5778718258766626,3,4,7,0,14.1,75280.0,341280.0,241110.0,0
이촌1주차장,112,1.5398809523809525,4,4,7,0,14.1,8380.0,68840.0,46870.0,0
"양화3,4,5주차장",1125,1.3881777777777775,7,4,7,0,14.1,21030.0,247140.0,179140.0,0
망원1주차장,391,1.2101875532821824,3,4,7,0,14.1,75280.0,341280.0,241110.0,0
"이촌3,4주차장",983,1.6664632078670736,4,4,7,0,14.1,8380.0,68840.0,46870.0,0
잠원1-6주차장,3526,1.4588958215163548,10,4,7,0,14.1,10549.0,41196.0,49686.0,0
뚝섬3주차장,442,1.501998491704374,5,4,7,0,14.1,2020.0,41099.0,48128.0,0
뚝섬4주차장,758,1.6403913808267372,5,4,6,0,13.9,2020.0,41099.0,48128.0,0
여의도2주차장,1386,2.418145743145743,8,4,6,0,13.9,24835.25,74430.0,84935.0,0
반포1주차장,962,0.947972972972973,9,4,6,0,13.9,3295.0,35989.0,41601.0,0
양화1주차장,356,1.677387640449438,7,4,6,0,13.9,21030.0,247140.0,179140.0,0
양화2주차장,76,1.8421052631578947,7,4,6,0,13.9,21030.0,247140.0,179140.0,0
"난지1,2,3주차장",1958,0.6754085801838611,2,4,6,0,13.9,20548.0,118638.0,103058.0,0
"망원2,3주차장",723,1.5931535269709542,3,4,6,0,13.9,75280.0,341280.0,241110.0,0
"잠실1,2,3,4주차장",3295,0.9858421851289833,11,4,6,0,13.9,7755.0,70390.0,77921.0,0
"반포2,3주차장",2242,1.0618569729408267,9,4,6,0,13.9,3295.0,35989.0,41601.0,0
여의도4주차장,262,5.202226463104326,8,4,6,0,13.9,24835.25,74430.0,84935.0,0
이촌2주차장,321,1.1691069574247146,4,4,6,0,13.9,8380.0,68840.0,46870.0,0
망원1주차장,385,1.5009956709956709,3,4,6,0,13.9,75280.0,341280.0,241110.0,0
여의도3주차장,1332,5.056081081081081,8,4,6,0,13.9,24835.25,74430.0,84935.0,0
이촌1주차장,105,1.0731746031746032,4,4,6,0,13.9,8380.0,68840.0,46870.0,0
뚝섬1주차장,211,1.431990521327014,5,4,6,0,13.9,2020.0,41099.0,48128.0,0
"양화3,4,5주차장",1172,1.1724402730375425,7,4,6,0,13.9,21030.0,247140.0,179140.0,0
광나루3주차장,677,0.8115214180206795,6,4,6,0,13.9,3140.0,32610.0,40095.0,0
"이촌3,4주차장",923,1.511303719754424,4,4,6,0,13.9,8380.0,68840.0,46870.0,0
"광나루1,2주차장",838,1.2771081941129674,6,4,6,0,13.9,3140.0,32610.0,40095.0,0
잠원1-6주차장,3259,1.461803211619106,10,4,6,0,13.9,10549.0,41196.0,49686.0,0
뚝섬2주차장,709,1.728655383168782,5,4,6,0,13.9,2020.0,41099.0,48128.0,0
강서1주차장,176,1.390435606060606,1,4,6,0,13.9,12315.0,52830.0,33690.0,0
여의도1주차장,2599,2.27969090675901,8,4,6,0,13.9,24835.25,74430.0,84935.0,0
여의도5주차장,323,5.955624355005161,8,4,6,0,13.9,24835.25,74430.0,84935.0,0
뚝섬3주차장,373,1.3747542448614831,5,4,6,0,13.9,2020.0,41099.0,48128.0,0
"난지1,2,3주차장",2114,0.6064411857458215,2,4,5,0,11.9,20548.0,118638.0,103058.0,0
여의도5주차장,392,5.073554421768708,8,4,5,0,11.9,24835.25,74430.0,84935.0,0
"광나루1,2주차장",880,1.2268181818181818,6,4,5,0,11.9,3140.0,32610.0,40095.0,0
여의도1주차장,2750,2.1918666666666664,8,4,5,0,11.9,24835.25,74430.0,84935.0,0
